[1740779710.569988]	Q_Header<(2621443, 52554, 257, 173, 250, 8, 58, 0, 40)>	Q_Data<(0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 205, 253, 253, 253, 190, 253, 253, 150, 21, 66, 100, 202, 232, 179, 248, 203, 54, 66, 80, 35, 0, 0, 0, 0, 32, 0, 60, 119, 127, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7193282604994526, y=-0.688138040633927, z=0.04962357876843912, w=0.08105794908301002)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03222222222222222, y=-0.0033333333333333335, z=0.04666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.08, z=0.07)>	COMP<195>
[1740779711.2117696]	Q_Header<(2621443, 52618, 257, 173, 250, 8, 58, 64, 35)>	Q_Data<(0, 0, 58, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 12, 10, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 5, 0, 235, 253, 193, 253, 253, 253, 253, 253, 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7241399868598497, y=-0.6838557327021035, z=0.04034529090647005, w=0.07959192033591066)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=0.024444444444444446, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.17, z=-0.07)>	COMP<193>
[1740779711.2199833]	Q_Header<(2621443, 52619, 257, 173, 250, 8, 58, 65, 38)>	Q_Data<(0, 0, 56, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 19, 0, 17, 0, 0, 20, 10, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 190, 253, 253, 253, 253, 253, 253, 253, 253, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7241399868598497, y=-0.6838557327021035, z=0.04034529090647005, w=0.07959192033591066)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=0.024444444444444446, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.17, z=-0.07)>	COMP<193>
[1740779711.2299294]	Q_Header<(2621443, 52620, 257, 173, 250, 8, 58, 66, 35)>	Q_Data<(0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 17, 26, 13, 9, 0, 8, 26, 14, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 147, 226, 253, 253, 253, 253, 253, 253, 253, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7241399868598497, y=-0.6838557327021035, z=0.04034529090647005, w=0.07959192033591066)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=0.024444444444444446, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.17, z=-0.07)>	COMP<193>
[1740779711.241014]	Q_Header<(2621443, 52621, 257, 173, 250, 8, 58, 67, 46)>	Q_Data<(0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 25, 21, 0, 7, 7, 0, 16, 0, 28, 25, 0, 25, 0, 0, 0, 0, 0, 0, 0, 6, 45, 0, 2, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 149, 190, 253, 253, 253, 253, 184, 241, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7242408626657937, y=-0.6837136476978106, z=0.04034411008107952, w=0.07989476565224371)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01888888888888889, y=0.011111111111111112, z=0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.14, z=0.03)>	COMP<191>
[1740779711.2499933]	Q_Header<(2621443, 52622, 257, 173, 250, 8, 58, 68, 41)>	Q_Data<(0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 9, 15, 0, 0, 0, 0, 0, 12, 0, 28, 15, 0, 0, 0, 0, 0, 0, 30, 0, 0, 19, 29, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 147, 253, 253, 253, 253, 107, 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7242408626657937, y=-0.6837136476978106, z=0.04034411008107952, w=0.07989476565224371)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01888888888888889, y=0.011111111111111112, z=0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.14, z=0.03)>	COMP<191>
[1740779711.2599847]	Q_Header<(2621443, 52623, 257, 173, 250, 8, 58, 69, 44)>	Q_Data<(0, 0, 59, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 8, 5, 21, 23, 0, 4, 0, 0, 0, 0, 0, 0, 0, 18, 20, 24, 53, 49, 28, 17, 34, 83, 42, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 125, 243, 248, 253, 152, 51, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7242408626657937, y=-0.6837136476978106, z=0.04034411008107952, w=0.07989476565224371)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01888888888888889, y=0.011111111111111112, z=0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.14, z=0.03)>	COMP<191>
[1740779711.2700024]	Q_Header<(2621443, 52624, 257, 173, 250, 8, 58, 70, 44)>	Q_Data<(0, 0, 70, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 10, 21, 36, 20, 2, 0, 0, 0, 0, 16, 0, 0, 32, 55, 68, 26, 90, 45, 62, 64, 126, 167, 90, 107, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 218, 241, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7242408626657937, y=-0.6837136476978106, z=0.04034411008107952, w=0.07989476565224371)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01888888888888889, y=0.011111111111111112, z=0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.14, z=0.03)>	COMP<191>
[1740779711.2800703]	Q_Header<(2621443, 52625, 257, 173, 250, 8, 58, 71, 42)>	Q_Data<(0, 0, 53, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 20, 35, 13, 0, 0, 0, 0, 0, 0, 0, 0, 43, 62, 59, 35, 118, 117, 103, 122, 210, 248, 169, 172, 72, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 214, 253, 243, 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7243611610677156, y=-0.6835288711490856, z=0.040588150666500754, w=0.08026077913751653)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02666666666666667, y=0.006666666666666667, z=0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.13, z=-0.04)>	COMP<194>
[1740779711.2899802]	Q_Header<(2621443, 52626, 257, 173, 250, 8, 58, 72, 41)>	Q_Data<(0, 0, 63, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 42, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 81, 157, 85, 214, 250, 176, 153, 253, 253, 253, 207, 81, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 61, 206, 253, 253, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7243611610677156, y=-0.6835288711490856, z=0.040588150666500754, w=0.08026077913751653)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02666666666666667, y=0.006666666666666667, z=0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.13, z=-0.04)>	COMP<194>
[1740779711.3000014]	Q_Header<(2621443, 52627, 257, 173, 250, 8, 58, 73, 43)>	Q_Data<(0, 0, 74, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 25, 94, 109, 44, 19, 0, 0, 0, 0, 0, 0, 0, 69, 210, 253, 151, 253, 253, 253, 196, 239, 154, 253, 186, 61, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 87, 72, 110, 194, 174, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7243611610677156, y=-0.6835288711490856, z=0.040588150666500754, w=0.08026077913751653)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02666666666666667, y=0.006666666666666667, z=0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.13, z=-0.04)>	COMP<194>
[1740779711.3101144]	Q_Header<(2621443, 52628, 257, 173, 250, 8, 58, 74, 50)>	Q_Data<(0, 0, 74, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 46, 155, 205, 114, 34, 26, 0, 2, 16, 0, 32, 59, 170, 253, 253, 193, 253, 253, 253, 253, 253, 139, 253, 139, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7245617158663487, y=-0.6832401522540567, z=0.04101638219713472, w=0.08068996616757754)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.034444444444444444, y=-0.0011111111111111111, z=0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.15, z=-0.07)>	COMP<194>
[1740779711.3200166]	Q_Header<(2621443, 52629, 257, 173, 250, 8, 58, 75, 47)>	Q_Data<(0, 0, 63, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 202, 253, 177, 86, 31, 0, 0, 5, 30, 39, 74, 253, 253, 253, 131, 253, 253, 253, 253, 253, 195, 174, 56, 35, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 70, 7, 0, 0, 0, 31, 152, 172, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7245617158663487, y=-0.6832401522540567, z=0.04101638219713472, w=0.08068996616757754)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.034444444444444444, y=-0.0011111111111111111, z=0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.15, z=-0.07)>	COMP<194>
[1740779711.3300865]	Q_Header<(2621443, 52630, 257, 173, 250, 8, 58, 76, 48)>	Q_Data<(0, 0, 75, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 56, 166, 253, 212, 123, 29, 0, 47, 54, 52, 42, 105, 253, 253, 253, 222, 253, 253, 253, 253, 248, 170, 102, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 67, 105, 20, 0, 0, 90, 125, 198, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7245617158663487, y=-0.6832401522540567, z=0.04101638219713472, w=0.08068996616757754)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.034444444444444444, y=-0.0011111111111111111, z=0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.15, z=-0.07)>	COMP<194>
[1740779711.3407004]	Q_Header<(2621443, 52631, 257, 173, 250, 8, 58, 77, 45)>	Q_Data<(0, 0, 73, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 175, 124, 173, 184, 55, 23, 50, 97, 61, 5, 177, 253, 253, 253, 253, 238, 253, 253, 220, 180, 116, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 83, 0, 0, 0, 125, 172, 199, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7247943975206569, y=-0.6829241695880951, z=0.041565051344131985, w=0.08099386656925571)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03666666666666667, y=-0.014444444444444444, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.14, z=-0.01)>	COMP<196>
[1740779711.350006]	Q_Header<(2621443, 52632, 257, 173, 250, 8, 58, 78, 45)>	Q_Data<(0, 0, 70, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 130, 253, 253, 163, 185, 90, 67, 84, 118, 149, 96, 250, 253, 253, 253, 253, 146, 253, 253, 140, 113, 57, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 0, 0, 0, 0, 89, 130, 124, 171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7247943975206569, y=-0.6829241695880951, z=0.041565051344131985, w=0.08099386656925571)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03666666666666667, y=-0.014444444444444444, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.14, z=-0.01)>	COMP<196>
[1740779711.3599935]	Q_Header<(2621443, 52633, 257, 173, 250, 8, 58, 79, 36)>	Q_Data<(0, 0, 69, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 130, 253, 253, 253, 102, 98, 86, 151, 172, 241, 129, 253, 253, 253, 253, 253, 138, 209, 179, 65, 57, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7247943975206569, y=-0.6829241695880951, z=0.041565051344131985, w=0.08099386656925571)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03666666666666667, y=-0.014444444444444444, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.14, z=-0.01)>	COMP<196>
[1740779711.369751]	Q_Header<(2621443, 52634, 257, 173, 250, 8, 58, 80, 36)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 99, 209, 253, 253, 221, 104, 87, 148, 210, 253, 119, 253, 253, 253, 253, 253, 115, 91, 108, 24, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7247943975206569, y=-0.6829241695880951, z=0.041565051344131985, w=0.08099386656925571)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03666666666666667, y=-0.014444444444444444, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.14, z=-0.01)>	COMP<196>
