[1740779588.099152]	Q_Header<(2621443, 40304, 257, 173, 250, 8, 58, 0, 59)>	Q_Data<(0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 14, 4, 0, 0, 7, 0, 0, 21, 26, 121, 177, 213, 253, 253, 253, 253, 253, 253, 179, 161, 30, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 142, 148, 68, 96, 57, 0, 91, 123, 144, 0, 0, 0, 78, 107, 82, 84, 199, 253, 253, 253, 140, 26, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7952660415597249, y=0.5987993195504575, z=-0.06780817898486988, w=0.06628234237404922)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.015555555555555555, z=0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.05, z=-0.02)>	COMP<246>
[1740779588.9590597]	Q_Header<(2621443, 40390, 257, 173, 250, 8, 58, 86, 35)>	Q_Data<(0, 0, 65, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 20, 22, 0, 0, 0, 0, 24, 36, 0, 79, 101, 158, 253, 253, 253, 253, 178, 181, 253, 253, 142, 66, 0, 23, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7924203974210363, y=0.6026008306044744, z=-0.06738289445835509, w=0.0663452955400652)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.014444444444444444, z=0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.03, z=-0.07)>	COMP<252>
[1740779588.9690392]	Q_Header<(2621443, 40391, 257, 173, 250, 8, 58, 87, 36)>	Q_Data<(0, 0, 52, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 22, 10, 18, 5, 15, 27, 25, 33, 38, 56, 110, 224, 253, 253, 253, 180, 91, 224, 253, 164, 82, 70, 32, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7924203974210363, y=0.6026008306044744, z=-0.06738289445835509, w=0.0663452955400652)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.014444444444444444, z=0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.03, z=-0.07)>	COMP<252>
[1740779588.979157]	Q_Header<(2621443, 40392, 257, 173, 250, 8, 58, 88, 42)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 17, 27, 25, 26, 0, 14, 0, 3, 11, 20, 37, 38, 89, 239, 253, 253, 253, 154, 253, 253, 225, 216, 177, 106, 52, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7921837184449418, y=0.6029116858617102, z=-0.06744456498048083, w=0.06628488467764904)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.011111111111111112, z=0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.03, z=0.01)>	COMP<251>
[1740779588.9890816]	Q_Header<(2621443, 40393, 257, 173, 250, 8, 58, 89, 43)>	Q_Data<(0, 0, 63, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 27, 26, 23, 29, 0, 0, 0, 0, 0, 0, 30, 36, 23, 187, 253, 253, 253, 233, 253, 253, 253, 253, 188, 108, 59, 53, 29, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7921837184449418, y=0.6029116858617102, z=-0.06744456498048083, w=0.06628488467764904)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.011111111111111112, z=0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.03, z=0.01)>	COMP<251>
[1740779588.9990742]	Q_Header<(2621443, 40394, 257, 173, 250, 8, 58, 90, 34)>	Q_Data<(0, 0, 64, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 28, 12, 16, 31, 0, 0, 0, 0, 0, 0, 0, 22, 21, 107, 172, 253, 253, 253, 253, 253, 253, 253, 118, 87, 99, 135, 124, 141, 120, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7921837184449418, y=0.6029116858617102, z=-0.06744456498048083, w=0.06628488467764904)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.011111111111111112, z=0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.03, z=0.01)>	COMP<251>
[1740779589.0093863]	Q_Header<(2621443, 40395, 257, 173, 250, 8, 58, 91, 37)>	Q_Data<(0, 0, 64, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 22, 7, 17, 27, 12, 0, 0, 0, 0, 16, 9, 14, 26, 0, 74, 253, 253, 253, 253, 253, 253, 253, 191, 128, 184, 253, 206, 244, 212, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7920475191535722, y=0.6030840361220965, z=-0.06750439671602457, w=0.06628370238119591)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=0.005555555555555556, z=0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.04, z=-0.02)>	COMP<253>
[1740779589.0194268]	Q_Header<(2621443, 40396, 257, 173, 250, 8, 58, 92, 41)>	Q_Data<(0, 0, 61, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 3, 21, 8, 0, 0, 15, 0, 0, 0, 0, 0, 21, 57, 174, 253, 253, 253, 253, 253, 116, 238, 183, 234, 253, 222, 253, 237, 67, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7920475191535722, y=0.6030840361220965, z=-0.06750439671602457, w=0.06628370238119591)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=0.005555555555555556, z=0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.04, z=-0.02)>	COMP<253>
[1740779589.0290627]	Q_Header<(2621443, 40397, 257, 173, 250, 8, 58, 93, 42)>	Q_Data<(0, 0, 41, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 4, 0, 0, 0, 30, 18, 0, 0, 20, 0, 0, 87, 215, 253, 253, 253, 253, 253, 253, 214, 224, 253, 177, 253, 202, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 75, 88, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7920475191535722, y=0.6030840361220965, z=-0.06750439671602457, w=0.06628370238119591)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=0.005555555555555556, z=0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.04, z=-0.02)>	COMP<253>
[1740779589.039953]	Q_Header<(2621443, 40398, 257, 173, 250, 8, 58, 94, 49)>	Q_Data<(0, 0, 50, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 10, 0, 17, 0, 0, 0, 23, 0, 34, 6, 0, 10, 0, 0, 0, 135, 253, 240, 253, 253, 253, 253, 252, 181, 253, 151, 223, 191, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 138, 147, 147, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7920475191535722, y=0.6030840361220965, z=-0.06750439671602457, w=0.06628370238119591)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=0.005555555555555556, z=0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.04, z=-0.02)>	COMP<253>
[1740779589.0500886]	Q_Header<(2621443, 40399, 257, 173, 250, 8, 58, 95, 48)>	Q_Data<(0, 0, 67, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 8, 25, 25, 23, 0, 14, 2, 28, 25, 38, 12, 23, 0, 0, 0, 0, 67, 148, 143, 253, 253, 253, 253, 253, 214, 253, 141, 202, 253, 201, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 205, 88, 113, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7918658899486382, y=0.603329298762316, z=-0.067443487620876, w=0.06628382584277949)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.0044444444444444444, z=0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.03, z=-0.08)>	COMP<253>
[1740779589.0591044]	Q_Header<(2621443, 40400, 257, 173, 250, 8, 58, 96, 49)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 15, 34, 35, 21, 0, 0, 15, 15, 24, 35, 0, 0, 0, 0, 0, 17, 25, 67, 160, 253, 253, 253, 253, 253, 147, 253, 253, 216, 253, 253, 111, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 149, 253, 253, 253, 162, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7918658899486382, y=0.603329298762316, z=-0.067443487620876, w=0.06628382584277949)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.0044444444444444444, z=0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.03, z=-0.08)>	COMP<253>
[1740779589.0691283]	Q_Header<(2621443, 40401, 257, 173, 250, 8, 58, 97, 53)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 39, 40, 22, 0, 0, 16, 14, 0, 31, 0, 0, 0, 0, 0, 0, 4, 46, 96, 150, 121, 253, 253, 253, 253, 253, 253, 221, 253, 253, 148, 50, 0, 17, 0, 16, 0, 0, 0, 0, 20, 210, 253, 253, 253, 203, 122, 26, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7918658899486382, y=0.603329298762316, z=-0.067443487620876, w=0.06628382584277949)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.0044444444444444444, z=0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.03, z=-0.08)>	COMP<253>
[1740779589.0791755]	Q_Header<(2621443, 40402, 257, 173, 250, 8, 58, 98, 49)>	Q_Data<(0, 0, 66, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 40, 45, 38, 0, 11, 11, 0, 16, 32, 9, 0, 6, 0, 0, 0, 0, 0, 22, 63, 106, 253, 253, 253, 253, 253, 253, 192, 231, 241, 119, 64, 33, 0, 0, 0, 0, 0, 0, 0, 0, 167, 253, 253, 253, 173, 184, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7916809259827738, y=0.6035720204335556, z=-0.06744332921216291, w=0.06628367015783612)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=0.0044444444444444444, z=0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.04, z=0.03)>	COMP<248>
[1740779589.0891185]	Q_Header<(2621443, 40403, 257, 173, 250, 8, 58, 99, 49)>	Q_Data<(0, 0, 62, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 42, 45, 17, 24, 25, 0, 0, 41, 24, 0, 0, 12, 0, 0, 0, 0, 0, 0, 80, 190, 253, 253, 253, 253, 217, 253, 195, 162, 114, 85, 91, 0, 0, 0, 0, 0, 0, 0, 0, 101, 253, 119, 253, 115, 137, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7916809259827738, y=0.6035720204335556, z=-0.06744332921216291, w=0.06628367015783612)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=0.0044444444444444444, z=0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.04, z=0.03)>	COMP<248>
[1740779589.099132]	Q_Header<(2621443, 40404, 257, 173, 250, 8, 58, 100, 52)>	Q_Data<(0, 0, 63, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 25, 37, 21, 12, 23, 18, 39, 51, 24, 0, 12, 26, 0, 0, 0, 0, 0, 0, 33, 94, 174, 253, 253, 253, 253, 162, 253, 253, 232, 125, 111, 0, 47, 46, 0, 0, 0, 0, 0, 0, 131, 112, 43, 53, 221, 246, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7916809259827738, y=0.6035720204335556, z=-0.06744332921216291, w=0.06628367015783612)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=0.0044444444444444444, z=0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.04, z=0.03)>	COMP<248>
[1740779589.1092093]	Q_Header<(2621443, 40405, 257, 173, 250, 8, 58, 101, 54)>	Q_Data<(0, 0, 62, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 12, 0, 0, 20, 34, 51, 62, 27, 24, 0, 0, 0, 0, 0, 0, 0, 0, 46, 0, 90, 206, 253, 253, 208, 253, 253, 253, 253, 144, 126, 58, 180, 186, 52, 23, 0, 0, 0, 0, 28, 0, 71, 130, 253, 253, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7914439708322519, y=0.6038826750531581, z=-0.06738290613085572, w=0.06634530703282623)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=-0.0011111111111111111, z=0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.04, z=0.06)>	COMP<244>
[1740779589.1191895]	Q_Header<(2621443, 40406, 257, 173, 250, 8, 58, 102, 56)>	Q_Data<(0, 0, 61, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 2, 0, 2, 0, 5, 34, 48, 57, 28, 25, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 35, 105, 253, 253, 253, 253, 253, 253, 253, 234, 207, 143, 253, 253, 129, 81, 0, 0, 0, 0, 0, 0, 64, 127, 236, 253, 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 133, 0, 123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7914439708322519, y=0.6038826750531581, z=-0.06738290613085572, w=0.06634530703282623)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=-0.0011111111111111111, z=0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.04, z=0.06)>	COMP<244>
