[1740779880.5316687]	Q_Header<(2621443, 4018, 257, 173, 250, 8, 58, 0, 44)>	Q_Data<(0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 183, 253, 168, 253, 253, 238, 253, 253, 196, 229, 253, 253, 188, 158, 79, 105, 66, 0, 17, 20, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.1434297124008253, y=-0.9857588446747785, z=0.08166338518821457, w=0.03222590985005777)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.044444444444444446, y=0.0033333333333333335, z=-0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.21, z=-0.2)>	COMP<161>
[1740779881.1913137]	Q_Header<(2621443, 4084, 257, 173, 250, 8, 58, 66, 52)>	Q_Data<(0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 32, 28, 22, 28, 0, 0, 29, 37, 46, 45, 33, 98, 253, 253, 253, 135, 67, 8, 46, 40, 25, 0, 0, 189, 178, 253, 253, 253, 253, 253, 118, 253, 241, 60, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 121, 220, 145, 0, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.13830925689255774, y=-0.986353747300853, z=0.08404759344265314, w=0.030213187185267467)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.042222222222222223, y=0.006666666666666667, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.21, z=0.1)>	COMP<165>
[1740779881.2012875]	Q_Header<(2621443, 4085, 257, 173, 250, 8, 58, 67, 49)>	Q_Data<(0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 29, 30, 13, 15, 0, 16, 51, 30, 88, 120, 75, 160, 253, 253, 253, 226, 95, 101, 146, 94, 106, 41, 79, 166, 233, 253, 253, 253, 253, 177, 162, 253, 222, 45, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.13830925689255774, y=-0.986353747300853, z=0.08404759344265314, w=0.030213187185267467)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.042222222222222223, y=0.006666666666666667, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.21, z=0.1)>	COMP<165>
[1740779881.2113593]	Q_Header<(2621443, 4086, 257, 173, 250, 8, 58, 68, 41)>	Q_Data<(0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 26, 15, 0, 0, 21, 58, 76, 201, 241, 128, 228, 253, 253, 253, 235, 108, 178, 253, 161, 245, 110, 120, 129, 253, 253, 253, 253, 253, 152, 144, 228, 147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.13836549564440861, y=-0.9863805801099637, z=0.08361743671497124, w=0.030273174168339953)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.043333333333333335, y=0.012222222222222223, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.22, z=-0.03)>	COMP<165>
[1740779881.2212336]	Q_Header<(2621443, 4087, 257, 173, 250, 8, 58, 69, 42)>	Q_Data<(0, 0, 70, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 8, 0, 10, 24, 41, 97, 207, 253, 253, 197, 253, 253, 253, 253, 141, 154, 237, 253, 173, 253, 138, 97, 205, 253, 253, 253, 253, 253, 155, 103, 184, 90, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.13836549564440861, y=-0.9863805801099637, z=0.08361743671497124, w=0.030273174168339953)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.043333333333333335, y=0.012222222222222223, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.22, z=-0.03)>	COMP<165>
[1740779881.2312558]	Q_Header<(2621443, 4088, 257, 173, 250, 8, 58, 70, 45)>	Q_Data<(0, 0, 72, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 33, 25, 0, 34, 58, 104, 180, 253, 253, 253, 198, 246, 195, 186, 253, 183, 175, 253, 253, 199, 253, 129, 132, 253, 253, 253, 225, 239, 194, 108, 53, 113, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.13836549564440861, y=-0.9863805801099637, z=0.08361743671497124, w=0.030273174168339953)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.043333333333333335, y=0.012222222222222223, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.22, z=-0.03)>	COMP<165>
[1740779881.241305]	Q_Header<(2621443, 4089, 257, 173, 250, 8, 58, 71, 44)>	Q_Data<(0, 0, 69, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 40, 44, 25, 57, 82, 164, 237, 253, 253, 253, 132, 159, 181, 221, 152, 188, 133, 253, 253, 202, 253, 137, 132, 253, 253, 253, 116, 121, 96, 50, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.13837042637483285, y=-0.9864157303236321, z=0.08319315886585672, w=0.03027425296952673)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04111111111111111, y=0.011111111111111112, z=-0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.22, z=0.0)>	COMP<162>
[1740779881.252611]	Q_Header<(2621443, 4090, 257, 173, 250, 8, 58, 72, 44)>	Q_Data<(0, 0, 73, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 35, 44, 11, 52, 112, 235, 253, 253, 253, 192, 253, 112, 206, 226, 140, 163, 130, 253, 253, 253, 253, 226, 145, 89, 161, 120, 34, 52, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.13837042637483285, y=-0.9864157303236321, z=0.08319315886585672, w=0.03027425296952673)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04111111111111111, y=0.011111111111111112, z=-0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.22, z=0.0)>	COMP<162>
[1740779881.2612329]	Q_Header<(2621443, 4091, 257, 173, 250, 8, 58, 73, 39)>	Q_Data<(0, 0, 76, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 9, 57, 142, 236, 253, 253, 209, 253, 253, 253, 157, 179, 226, 252, 253, 207, 156, 253, 253, 253, 253, 192, 118, 135, 77, 0, 39, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.13837042637483285, y=-0.9864157303236321, z=0.08319315886585672, w=0.03027425296952673)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04111111111111111, y=0.011111111111111112, z=-0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.22, z=0.0)>	COMP<162>
[1740779881.2711937]	Q_Header<(2621443, 4092, 257, 173, 250, 8, 58, 74, 34)>	Q_Data<(0, 0, 75, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 51, 75, 120, 244, 253, 253, 253, 253, 253, 253, 253, 152, 179, 253, 253, 253, 209, 67, 247, 253, 253, 253, 187, 101, 158, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.13837042637483285, y=-0.9864157303236321, z=0.08319315886585672, w=0.03027425296952673)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04111111111111111, y=0.011111111111111112, z=-0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.22, z=0.0)>	COMP<162>
[1740779881.2813027]	Q_Header<(2621443, 4093, 257, 173, 250, 8, 58, 75, 38)>	Q_Data<(0, 0, 72, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 71, 135, 187, 253, 253, 253, 191, 232, 231, 253, 122, 251, 197, 250, 251, 205, 158, 108, 188, 253, 253, 253, 125, 63, 106, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.1384278215255931, y=-0.9864508163565414, z=0.08270268878623398, w=0.03021242136471278)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03666666666666667, y=0.008888888888888889, z=-0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.23, z=-0.1)>	COMP<171>
[1740779881.2912066]	Q_Header<(2621443, 4094, 257, 173, 250, 8, 58, 76, 38)>	Q_Data<(0, 0, 76, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 71, 175, 251, 253, 253, 253, 142, 157, 253, 233, 147, 253, 228, 206, 180, 114, 91, 63, 120, 180, 253, 163, 0, 61, 73, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.1384278215255931, y=-0.9864508163565414, z=0.08270268878623398, w=0.03021242136471278)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03666666666666667, y=0.008888888888888889, z=-0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.23, z=-0.1)>	COMP<171>
[1740779881.3011909]	Q_Header<(2621443, 4095, 257, 173, 250, 8, 58, 77, 37)>	Q_Data<(0, 0, 73, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 44, 169, 253, 253, 253, 150, 230, 205, 253, 222, 180, 253, 207, 139, 107, 55, 49, 0, 62, 123, 209, 99, 33, 50, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.1384278215255931, y=-0.9864508163565414, z=0.08270268878623398, w=0.03021242136471278)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03666666666666667, y=0.008888888888888889, z=-0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.23, z=-0.1)>	COMP<171>
[1740779881.3118968]	Q_Header<(2621443, 4096, 257, 173, 250, 8, 58, 78, 36)>	Q_Data<(0, 0, 70, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 46, 165, 253, 253, 176, 216, 253, 253, 253, 214, 149, 188, 142, 82, 58, 43, 14, 0, 61, 101, 132, 49, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.1383707449535596, y=-0.9864790383499914, z=0.08246090711612662, w=0.03021328573092722)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.028888888888888888, y=0.006666666666666667, z=-0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.21, z=-0.21)>	COMP<171>
[1740779881.321198]	Q_Header<(2621443, 4097, 257, 173, 250, 8, 58, 79, 34)>	Q_Data<(0, 0, 70, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 81, 225, 253, 252, 200, 246, 253, 253, 253, 189, 91, 94, 46, 28, 30, 7, 0, 6, 40, 81, 65, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.1383707449535596, y=-0.9864790383499914, z=0.08246090711612662, w=0.03021328573092722)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.028888888888888888, y=0.006666666666666667, z=-0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.21, z=-0.21)>	COMP<171>
[1740779881.3313184]	Q_Header<(2621443, 4098, 257, 173, 250, 8, 58, 80, 31)>	Q_Data<(0, 0, 70, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 119, 181, 253, 253, 253, 177, 216, 253, 253, 195, 136, 32, 72, 61, 29, 0, 0, 0, 0, 16, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.1383707449535596, y=-0.9864790383499914, z=0.08246090711612662, w=0.03021328573092722)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.028888888888888888, y=0.006666666666666667, z=-0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.21, z=-0.21)>	COMP<171>
[1740779881.3413224]	Q_Header<(2621443, 4099, 257, 173, 250, 8, 58, 81, 29)>	Q_Data<(0, 0, 70, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 180, 253, 253, 253, 253, 95, 179, 253, 216, 53, 75, 0, 51, 64, 24, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.1381858449117169, y=-0.9865273018145231, z=0.0822156948304252, w=0.030151858386213846)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=0.005555555555555556, z=-0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.2, z=-0.16)>	COMP<165>
[1740779881.3511717]	Q_Header<(2621443, 4100, 257, 173, 250, 8, 58, 82, 24)>	Q_Data<(0, 0, 72, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 160, 253, 253, 253, 253, 181, 166, 202, 185, 104, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.1381858449117169, y=-0.9865273018145231, z=0.0822156948304252, w=0.030151858386213846)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=0.005555555555555556, z=-0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.2, z=-0.16)>	COMP<165>
