[1740779688.0698018]	Q_Header<(2621443, 50304, 257, 173, 250, 8, 58, 0, 42)>	Q_Data<(0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 94, 23, 181, 176, 253, 253, 197, 253, 253, 253, 212, 65, 0, 26, 58, 173, 253, 253, 206, 191, 173, 154, 44, 23, 0, 0, 34, 154, 226, 195, 117, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7661286690242628, y=-0.6362432477620232, z=0.04443448622129249, w=0.07916418767722028)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=0.01888888888888889, z=-0.057777777777777775)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.09, z=-0.05)>	COMP<167>
[1740779688.790032]	Q_Header<(2621443, 50376, 257, 173, 250, 8, 58, 72, 42)>	Q_Data<(0, 0, 58, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 15, 18, 10, 0, 0, 0, 0, 0, 0, 0, 0, 39, 75, 56, 95, 70, 53, 93, 71, 118, 140, 60, 127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 137, 229, 253, 253, 253, 140, 128, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7581914664114431, y=-0.6456407447834684, z=0.04638749915252751, w=0.07837045909453332)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=-0.02, z=-0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.12, z=0.02)>	COMP<168>
[1740779688.801511]	Q_Header<(2621443, 50377, 257, 173, 250, 8, 58, 73, 44)>	Q_Data<(0, 0, 75, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 13, 23, 0, 0, 23, 62, 96, 95, 85, 70, 104, 192, 159, 146, 168, 204, 201, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 158, 187, 253, 253, 155, 175, 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7581914664114431, y=-0.6456407447834684, z=0.04638749915252751, w=0.07837045909453332)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=-0.02, z=-0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.12, z=0.02)>	COMP<168>
[1740779688.8107657]	Q_Header<(2621443, 50378, 257, 173, 250, 8, 58, 74, 48)>	Q_Data<(0, 0, 73, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 20, 26, 8, 15, 0, 0, 32, 30, 7, 0, 15, 37, 82, 134, 191, 93, 175, 253, 249, 233, 248, 253, 243, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 114, 177, 136, 184, 253, 253, 114, 188, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7577980942766397, y=-0.6461058816053888, z=0.0464468709523617, w=0.07830661686186605)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=-0.011111111111111112, z=-0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.11, z=0.13)>	COMP<172>
[1740779688.819837]	Q_Header<(2621443, 50379, 257, 173, 250, 8, 58, 75, 50)>	Q_Data<(0, 0, 64, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 29, 19, 0, 0, 0, 28, 22, 0, 0, 0, 117, 217, 198, 253, 240, 234, 253, 253, 253, 253, 253, 226, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 124, 199, 149, 229, 230, 253, 0, 135, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7577980942766397, y=-0.6461058816053888, z=0.0464468709523617, w=0.07830661686186605)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=-0.011111111111111112, z=-0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.11, z=0.13)>	COMP<172>
[1740779688.830608]	Q_Header<(2621443, 50380, 257, 173, 250, 8, 58, 76, 53)>	Q_Data<(0, 0, 75, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 54, 50, 0, 9, 20, 12, 0, 0, 0, 0, 83, 235, 253, 253, 253, 253, 251, 253, 253, 253, 253, 253, 171, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 144, 171, 0, 0, 0, 0, 0, 27, 0, 102, 0, 0, 0, 0, 0, 0, 0, 93, 160, 175, 217, 119, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7577980942766397, y=-0.6461058816053888, z=0.0464468709523617, w=0.07830661686186605)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=-0.011111111111111112, z=-0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.11, z=0.13)>	COMP<172>
[1740779688.8405101]	Q_Header<(2621443, 50381, 257, 173, 250, 8, 58, 77, 52)>	Q_Data<(0, 0, 72, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 102, 91, 46, 18, 2, 0, 0, 18, 0, 0, 125, 253, 253, 253, 253, 253, 234, 235, 253, 253, 253, 236, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 175, 198, 0, 0, 0, 0, 79, 158, 94, 149, 0, 0, 0, 0, 0, 0, 0, 0, 115, 121, 144, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7577980942766397, y=-0.6461058816053888, z=0.0464468709523617, w=0.07830661686186605)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=-0.011111111111111112, z=-0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.11, z=0.13)>	COMP<172>
[1740779688.8507051]	Q_Header<(2621443, 50382, 257, 173, 250, 8, 58, 78, 52)>	Q_Data<(0, 0, 70, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 152, 152, 75, 28, 0, 7, 17, 42, 40, 50, 160, 253, 253, 253, 253, 253, 226, 253, 253, 253, 163, 140, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 175, 61, 0, 0, 0, 147, 243, 235, 91, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7572542608487761, y=-0.6467208952973025, z=0.04644720661770925, w=0.07849028608459145)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=0.008888888888888889, z=-0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.1, z=0.03)>	COMP<172>
[1740779688.8595598]	Q_Header<(2621443, 50383, 257, 173, 250, 8, 58, 79, 47)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 179, 195, 75, 62, 23, 19, 35, 60, 73, 61, 194, 253, 253, 253, 253, 251, 197, 227, 189, 164, 41, 93, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 116, 82, 0, 0, 0, 171, 253, 253, 162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7572542608487761, y=-0.6467208952973025, z=0.04644720661770925, w=0.07849028608459145)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=0.008888888888888889, z=-0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.1, z=0.03)>	COMP<172>
[1740779688.8706887]	Q_Header<(2621443, 50384, 257, 173, 250, 8, 58, 80, 45)>	Q_Data<(0, 0, 68, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 105, 190, 212, 108, 66, 29, 35, 34, 61, 27, 91, 213, 253, 253, 253, 253, 253, 135, 150, 106, 67, 44, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 93, 85, 0, 0, 0, 136, 247, 253, 164, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7572542608487761, y=-0.6467208952973025, z=0.04644720661770925, w=0.07849028608459145)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=0.008888888888888889, z=-0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.1, z=0.03)>	COMP<172>
[1740779688.880867]	Q_Header<(2621443, 50385, 257, 173, 250, 8, 58, 81, 45)>	Q_Data<(0, 0, 68, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 134, 210, 217, 161, 103, 44, 56, 88, 122, 93, 113, 201, 249, 253, 249, 253, 186, 67, 94, 55, 48, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 37, 0, 0, 0, 0, 139, 139, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7568711754873152, y=-0.6471337048376746, z=0.046324104684692544, w=0.07885473419317887)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.015555555555555555, y=0.02666666666666667, z=-0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.14, z=0.12)>	COMP<172>
[1740779688.8905556]	Q_Header<(2621443, 50386, 257, 173, 250, 8, 58, 82, 42)>	Q_Data<(0, 0, 70, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 152, 215, 198, 152, 172, 15, 96, 165, 194, 162, 60, 160, 119, 204, 107, 253, 80, 55, 81, 16, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 32, 0, 0, 0, 0, 0, 35, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7568711754873152, y=-0.6471337048376746, z=0.046324104684692544, w=0.07885473419317887)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.015555555555555555, y=0.02666666666666667, z=-0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.14, z=0.12)>	COMP<172>
[1740779688.8995583]	Q_Header<(2621443, 50387, 257, 173, 250, 8, 58, 83, 40)>	Q_Data<(0, 0, 71, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 148, 214, 192, 140, 251, 75, 128, 186, 225, 111, 96, 166, 189, 168, 159, 200, 96, 62, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 75, 70, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7568711754873152, y=-0.6471337048376746, z=0.046324104684692544, w=0.07885473419317887)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.015555555555555555, y=0.02666666666666667, z=-0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.14, z=0.12)>	COMP<172>
[1740779688.907775]	Q_Header<(2621443, 50388, 257, 173, 250, 8, 58, 84, 33)>	Q_Data<(0, 0, 70, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 218, 226, 125, 253, 149, 124, 253, 253, 251, 83, 160, 231, 253, 83, 81, 61, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7568711754873152, y=-0.6471337048376746, z=0.046324104684692544, w=0.07885473419317887)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.015555555555555555, y=0.02666666666666667, z=-0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.14, z=0.12)>	COMP<172>
[1740779688.919786]	Q_Header<(2621443, 50389, 257, 173, 250, 8, 58, 85, 28)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 111, 215, 250, 209, 253, 238, 253, 253, 253, 253, 114, 131, 217, 240, 147, 72, 52, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7564921495280907, y=-0.6475411662371724, z=0.04608290889895986, w=0.07928701809238259)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=0.025555555555555557, z=-0.04)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.11, z=0.09)>	COMP<171>
[1740779688.9297833]	Q_Header<(2621443, 50390, 257, 173, 250, 8, 58, 86, 23)>	Q_Data<(0, 0, 65, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 112, 223, 253, 253, 253, 253, 253, 253, 253, 253, 145, 119, 128, 133, 126, 50, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7564921495280907, y=-0.6475411662371724, z=0.04608290889895986, w=0.07928701809238259)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=0.025555555555555557, z=-0.04)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.11, z=0.09)>	COMP<171>
[1740779688.9398615]	Q_Header<(2621443, 50391, 257, 173, 250, 8, 58, 87, 28)>	Q_Data<(0, 0, 62, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 149, 244, 253, 253, 249, 253, 253, 175, 200, 162, 223, 161, 123, 158, 94, 86, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7564921495280907, y=-0.6475411662371724, z=0.04608290889895986, w=0.07928701809238259)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=0.025555555555555557, z=-0.04)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.11, z=0.09)>	COMP<171>
[1740779688.9498298]	Q_Header<(2621443, 50392, 257, 173, 250, 8, 58, 88, 30)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 245, 251, 253, 253, 253, 243, 253, 63, 235, 176, 253, 187, 203, 165, 117, 102, 41, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7560386444552935, y=-0.6480069660274361, z=0.045715100080488805, w=0.08001668385249776)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.016666666666666666, y=0.03888888888888889, z=-0.03666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.12, z=0.08)>	COMP<171>
