[1740779810.5408385]	Q_Header<(2621443, 62554, 257, 173, 250, 8, 58, 0, 41)>	Q_Data<(0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 237, 244, 253, 230, 253, 253, 253, 219, 220, 253, 253, 163, 102, 104, 153, 129, 27, 7, 0, 32, 84, 91, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 67, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.42084142679388814, y=-0.9029017007341534, z=0.07128974423426561, w=0.05078173561892892)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03222222222222222, y=0.0, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.2, z=-0.01)>	COMP<178>
[1740779811.1907423]	Q_Header<(2621443, 62620, 257, 173, 250, 8, 58, 66, 38)>	Q_Data<(0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 14, 16, 14, 27, 16, 22, 15, 0, 31, 61, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 48, 109, 253, 253, 253, 253, 253, 253, 253, 179, 112, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.4244946332334783, y=-0.9008685530591143, z=0.07318031132234945, w=0.053710320236586756)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=-0.01888888888888889, z=0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.14, z=-0.05)>	COMP<180>
[1740779811.2009006]	Q_Header<(2621443, 62621, 257, 173, 250, 8, 58, 67, 49)>	Q_Data<(0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 11, 13, 24, 27, 31, 9, 21, 8, 19, 54, 29, 0, 0, 0, 36, 20, 0, 0, 0, 0, 0, 0, 0, 24, 24, 0, 21, 50, 0, 38, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 253, 253, 253, 253, 253, 253, 253, 213, 150, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.4244946332334783, y=-0.9008685530591143, z=0.07318031132234945, w=0.053710320236586756)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=-0.01888888888888889, z=0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.14, z=-0.05)>	COMP<180>
[1740779811.2110052]	Q_Header<(2621443, 62622, 257, 173, 250, 8, 58, 68, 47)>	Q_Data<(0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 7, 0, 13, 8, 26, 28, 17, 0, 28, 33, 19, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 52, 34, 22, 31, 60, 26, 43, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 197, 253, 253, 253, 253, 253, 253, 173, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.4248498121828237, y=-0.900723104179588, z=0.07317841183841482, w=0.05334272889639246)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=-0.022222222222222223, z=0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.13, z=0.0)>	COMP<176>
[1740779811.2245886]	Q_Header<(2621443, 62623, 257, 173, 250, 8, 58, 69, 48)>	Q_Data<(0, 0, 63, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 17, 17, 17, 21, 27, 19, 0, 25, 80, 73, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 31, 42, 61, 44, 35, 82, 77, 146, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 148, 253, 253, 253, 253, 119, 140, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.4248498121828237, y=-0.900723104179588, z=0.07317841183841482, w=0.05334272889639246)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=-0.022222222222222223, z=0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.13, z=0.0)>	COMP<176>
[1740779811.230852]	Q_Header<(2621443, 62624, 257, 173, 250, 8, 58, 70, 47)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 17, 0, 9, 41, 51, 15, 0, 58, 138, 150, 64, 0, 0, 0, 0, 0, 0, 0, 0, 17, 37, 62, 23, 141, 139, 107, 113, 215, 194, 253, 150, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 119, 107, 253, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.4248498121828237, y=-0.900723104179588, z=0.07317841183841482, w=0.05334272889639246)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=-0.022222222222222223, z=0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.13, z=0.0)>	COMP<176>
[1740779811.2410583]	Q_Header<(2621443, 62625, 257, 173, 250, 8, 58, 71, 52)>	Q_Data<(0, 0, 58, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 7, 59, 72, 15, 14, 53, 171, 208, 81, 38, 0, 0, 0, 12, 0, 4, 23, 0, 61, 31, 131, 253, 235, 198, 186, 253, 253, 253, 192, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 0, 235, 0, 177, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.4252323422953376, y=-0.9005745960338318, z=0.07318122268007891, w=0.052795460899306305)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=-0.023333333333333334, z=0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.14, z=-0.1)>	COMP<176>
[1740779811.2607582]	Q_Header<(2621443, 62626, 257, 173, 250, 8, 58, 72, 50)>	Q_Data<(0, 0, 70, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 22, 91, 113, 42, 57, 74, 99, 186, 96, 44, 5, 41, 79, 68, 0, 24, 79, 115, 170, 141, 233, 253, 253, 229, 239, 253, 253, 253, 181, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.4252323422953376, y=-0.9005745960338318, z=0.07318122268007891, w=0.052795460899306305)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=-0.023333333333333334, z=0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.14, z=-0.1)>	COMP<176>
[1740779811.2621796]	Q_Header<(2621443, 62627, 257, 173, 250, 8, 58, 73, 41)>	Q_Data<(0, 0, 74, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 10, 0, 56, 71, 40, 73, 178, 253, 124, 156, 113, 31, 26, 83, 83, 0, 29, 145, 231, 253, 253, 253, 253, 253, 206, 253, 253, 253, 253, 126, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.4252323422953376, y=-0.9005745960338318, z=0.07318122268007891, w=0.052795460899306305)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=-0.023333333333333334, z=0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.14, z=-0.1)>	COMP<176>
[1740779811.2807848]	Q_Header<(2621443, 62628, 257, 173, 250, 8, 58, 74, 45)>	Q_Data<(0, 0, 75, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 10, 9, 20, 46, 73, 66, 44, 240, 253, 236, 253, 185, 36, 60, 66, 34, 34, 26, 185, 253, 253, 253, 253, 253, 229, 253, 253, 182, 190, 178, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.4254171563637825, y=-0.9005171771866927, z=0.07312048110815086, w=0.05236842470016147)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.024444444444444446, y=-0.025555555555555557, z=0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.12, z=-0.16)>	COMP<178>
[1740779811.2821019]	Q_Header<(2621443, 62629, 257, 173, 250, 8, 58, 75, 44)>	Q_Data<(0, 0, 75, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 12, 43, 62, 84, 135, 128, 253, 253, 206, 253, 211, 86, 128, 184, 99, 138, 89, 180, 253, 253, 253, 253, 253, 216, 253, 222, 62, 115, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.4254171563637825, y=-0.9005171771866927, z=0.07312048110815086, w=0.05236842470016147)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.024444444444444446, y=-0.025555555555555557, z=0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.12, z=-0.16)>	COMP<178>
[1740779811.300505]	Q_Header<(2621443, 62630, 257, 173, 250, 8, 58, 76, 42)>	Q_Data<(0, 0, 75, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 51, 47, 73, 225, 253, 253, 253, 253, 253, 208, 75, 217, 253, 213, 237, 137, 181, 253, 253, 253, 253, 244, 204, 253, 135, 93, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.4254171563637825, y=-0.9005171771866927, z=0.07312048110815086, w=0.05236842470016147)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.024444444444444446, y=-0.025555555555555557, z=0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.12, z=-0.16)>	COMP<178>
[1740779811.310502]	Q_Header<(2621443, 62631, 257, 173, 250, 8, 58, 77, 43)>	Q_Data<(0, 0, 74, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 12, 41, 65, 127, 215, 250, 253, 253, 253, 253, 253, 213, 96, 253, 253, 253, 253, 157, 199, 225, 150, 253, 188, 149, 173, 174, 65, 41, 47, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.4256024237972376, y=-0.9004607139367053, z=0.07299878084920353, w=0.05200247598956639)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.022222222222222223, y=-0.02, z=0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.13, z=-0.07)>	COMP<175>
[1740779811.3118806]	Q_Header<(2621443, 62632, 257, 173, 250, 8, 58, 78, 38)>	Q_Data<(0, 0, 71, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 41, 67, 144, 244, 253, 253, 253, 253, 233, 187, 253, 198, 182, 253, 253, 239, 253, 193, 178, 187, 160, 172, 66, 80, 111, 97, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.4256024237972376, y=-0.9004607139367053, z=0.07299878084920353, w=0.05200247598956639)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.022222222222222223, y=-0.02, z=0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.13, z=-0.07)>	COMP<175>
[1740779811.3308187]	Q_Header<(2621443, 62633, 257, 173, 250, 8, 58, 79, 35)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 46, 89, 238, 253, 253, 253, 253, 253, 199, 134, 244, 192, 218, 253, 253, 253, 253, 165, 70, 167, 225, 152, 26, 33, 45, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.4256024237972376, y=-0.9004607139367053, z=0.07299878084920353, w=0.05200247598956639)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.022222222222222223, y=-0.02, z=0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.13, z=-0.07)>	COMP<175>
[1740779811.3412993]	Q_Header<(2621443, 62634, 257, 173, 250, 8, 58, 80, 34)>	Q_Data<(0, 0, 69, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 47, 79, 253, 253, 253, 253, 236, 151, 203, 167, 253, 230, 225, 253, 253, 253, 253, 253, 203, 159, 221, 167, 71, 19, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.425767448710613, y=-0.9004224728824074, z=0.07281258118001166, w=0.05157303528676434)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=-0.013333333333333334, z=0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.14, z=-0.09)>	COMP<175>
[1740779811.3507957]	Q_Header<(2621443, 62635, 257, 173, 250, 8, 58, 81, 34)>	Q_Data<(0, 0, 70, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 83, 138, 253, 253, 253, 253, 253, 216, 183, 228, 253, 253, 253, 150, 227, 253, 253, 253, 253, 144, 191, 166, 59, 33, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.425767448710613, y=-0.9004224728824074, z=0.07281258118001166, w=0.05157303528676434)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=-0.013333333333333334, z=0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.14, z=-0.09)>	COMP<175>
[1740779811.3606527]	Q_Header<(2621443, 62636, 257, 173, 250, 8, 58, 82, 32)>	Q_Data<(0, 0, 71, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 143, 253, 253, 253, 253, 253, 253, 174, 75, 253, 253, 253, 253, 244, 68, 166, 253, 253, 253, 115, 152, 143, 40, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.425767448710613, y=-0.9004224728824074, z=0.07281258118001166, w=0.05157303528676434)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=-0.013333333333333334, z=0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.14, z=-0.09)>	COMP<175>
