[1740779313.6670594]	Q_Header<(2621443, 12804, 257, 173, 250, 8, 58, 0, 31)>	Q_Data<(0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 8, 76, 91, 192, 191, 253, 253, 133, 39, 94, 120, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9759935247009964, y=-0.1899375804433432, z=0.03887861142108278, w=-0.09924116510310926)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.03333333333333333, z=0.21888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=0.17, z=-0.07)>	COMP<15>
[1740779314.437071]	Q_Header<(2621443, 12881, 257, 173, 250, 8, 58, 77, 41)>	Q_Data<(0, 0, 68, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 139, 196, 253, 253, 253, 163, 253, 147, 253, 253, 253, 253, 253, 253, 249, 253, 253, 253, 96, 0, 0, 0, 49, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9601887868988102, y=-0.2585405352976964, z=0.046263863492836135, w=-0.09515219417589912)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=0.02666666666666667, z=0.16111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.16, z=-0.07)>	COMP<7>
[1740779314.447202]	Q_Header<(2621443, 12882, 257, 173, 250, 8, 58, 78, 48)>	Q_Data<(0, 0, 68, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 54, 79, 69, 243, 253, 253, 74, 234, 74, 171, 253, 253, 253, 253, 253, 253, 253, 253, 166, 90, 54, 0, 0, 33, 39, 36, 0, 0, 0, 0, 43, 39, 60, 78, 48, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9595863492012275, y=-0.2608009458171254, z=0.04632527916573793, w=-0.09503090864433987)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=0.022222222222222223, z=0.1622222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.16, z=-0.02)>	COMP<3>
[1740779314.4571052]	Q_Header<(2621443, 12883, 257, 173, 250, 8, 58, 79, 49)>	Q_Data<(0, 0, 66, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 21, 32, 7, 0, 138, 253, 250, 132, 117, 35, 103, 183, 253, 253, 253, 253, 253, 253, 203, 142, 98, 109, 11, 22, 0, 26, 0, 0, 0, 55, 50, 54, 17, 63, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9595863492012275, y=-0.2608009458171254, z=0.04632527916573793, w=-0.09503090864433987)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=0.022222222222222223, z=0.1622222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.16, z=-0.02)>	COMP<3>
[1740779314.4691954]	Q_Header<(2621443, 12884, 257, 173, 250, 8, 58, 80, 46)>	Q_Data<(0, 0, 66, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 18, 14, 33, 49, 144, 136, 104, 28, 0, 61, 136, 253, 253, 253, 253, 253, 253, 253, 253, 135, 110, 22, 77, 109, 61, 119, 0, 0, 39, 22, 70, 48, 44, 96, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9595863492012275, y=-0.2608009458171254, z=0.04632527916573793, w=-0.09503090864433987)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=0.022222222222222223, z=0.1622222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.16, z=-0.02)>	COMP<3>
[1740779314.4771667]	Q_Header<(2621443, 12885, 257, 173, 250, 8, 58, 81, 44)>	Q_Data<(0, 0, 66, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 81, 78, 50, 0, 0, 58, 141, 169, 191, 253, 253, 253, 253, 253, 253, 158, 135, 42, 135, 206, 104, 190, 28, 0, 47, 60, 123, 161, 149, 237, 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9589813491108967, y=-0.2630606933979102, z=0.046325537422044975, w=-0.09490936849971006)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=0.015555555555555555, z=0.16111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=0.14, z=-0.01)>	COMP<5>
[1740779314.487127]	Q_Header<(2621443, 12886, 257, 173, 250, 8, 58, 82, 52)>	Q_Data<(0, 0, 67, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 43, 53, 23, 14, 0, 0, 85, 118, 204, 253, 253, 253, 253, 253, 253, 176, 142, 116, 153, 253, 79, 213, 108, 70, 128, 193, 253, 253, 253, 253, 166, 244, 123, 58, 31, 14, 0, 0, 0, 0, 0, 42, 52, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9589813491108967, y=-0.2630606933979102, z=0.046325537422044975, w=-0.09490936849971006)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=0.015555555555555555, z=0.16111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=0.14, z=-0.01)>	COMP<5>
[1740779314.4984694]	Q_Header<(2621443, 12887, 257, 173, 250, 8, 58, 83, 53)>	Q_Data<(0, 0, 69, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 7, 0, 46, 76, 204, 253, 253, 253, 227, 217, 253, 246, 253, 198, 71, 242, 237, 169, 152, 153, 250, 223, 253, 253, 253, 253, 253, 253, 245, 108, 0, 15, 0, 32, 0, 62, 136, 169, 162, 63, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9589813491108967, y=-0.2630606933979102, z=0.046325537422044975, w=-0.09490936849971006)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=0.015555555555555555, z=0.16111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=0.14, z=-0.01)>	COMP<5>
[1740779314.5071375]	Q_Header<(2621443, 12888, 257, 173, 250, 8, 58, 84, 62)>	Q_Data<(0, 0, 66, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 3, 0, 0, 12, 0, 196, 253, 253, 253, 219, 186, 225, 253, 253, 241, 204, 253, 253, 78, 144, 193, 253, 253, 253, 253, 253, 253, 253, 253, 239, 85, 0, 0, 0, 70, 95, 162, 253, 253, 253, 236, 128, 91, 75, 97, 33, 61, 0, 37, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9589813491108967, y=-0.2630606933979102, z=0.046325537422044975, w=-0.09490936849971006)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=0.015555555555555555, z=0.16111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=0.14, z=-0.01)>	COMP<5>
[1740779314.5097988]	Q_Header<(2621443, 12889, 257, 173, 250, 8, 58, 85, 60)>	Q_Data<(0, 0, 63, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 13, 152, 253, 253, 237, 171, 185, 199, 253, 253, 220, 253, 253, 253, 171, 87, 199, 253, 253, 253, 253, 253, 253, 253, 253, 161, 39, 56, 0, 0, 131, 138, 222, 253, 253, 253, 253, 248, 151, 218, 218, 206, 246, 81, 80, 0, 0, 0, 97, 136, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9581723586882279, y=-0.26604709290540707, z=0.04626375233363123, w=-0.0947857617072946)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=0.012222222222222223, z=0.15777777777777777)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=0.15, z=-0.09)>	COMP<5>
[1740779314.527133]	Q_Header<(2621443, 12890, 257, 173, 250, 8, 58, 86, 76)>	Q_Data<(0, 0, 62, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 83, 188, 244, 178, 70, 109, 138, 208, 253, 132, 253, 253, 253, 169, 0, 187, 253, 253, 253, 253, 253, 253, 253, 151, 103, 32, 58, 0, 0, 168, 145, 253, 253, 253, 253, 253, 253, 239, 253, 237, 253, 253, 253, 241, 183, 171, 155, 143, 187, 80, 77, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 30, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9581723586882279, y=-0.26604709290540707, z=0.04626375233363123, w=-0.0947857617072946)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=0.012222222222222223, z=0.15777777777777777)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=0.15, z=-0.09)>	COMP<5>
[1740779314.5284886]	Q_Header<(2621443, 12891, 257, 173, 250, 8, 58, 87, 79)>	Q_Data<(0, 0, 50, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 22, 63, 90, 129, 116, 0, 21, 55, 104, 139, 0, 171, 228, 253, 113, 0, 142, 179, 253, 253, 130, 253, 222, 147, 22, 81, 0, 40, 0, 0, 172, 160, 244, 253, 253, 253, 253, 176, 253, 253, 253, 253, 218, 253, 253, 253, 253, 253, 253, 157, 184, 162, 129, 36, 75, 61, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 251, 178, 90, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9581723586882279, y=-0.26604709290540707, z=0.04626375233363123, w=-0.0947857617072946)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=0.012222222222222223, z=0.15777777777777777)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=0.15, z=-0.09)>	COMP<5>
[1740779314.5472333]	Q_Header<(2621443, 12892, 257, 173, 250, 8, 58, 88, 81)>	Q_Data<(0, 0, 58, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 35, 66, 57, 69, 53, 0, 0, 27, 54, 91, 0, 78, 114, 144, 47, 0, 78, 88, 132, 143, 52, 143, 96, 67, 15, 0, 0, 0, 0, 27, 142, 127, 122, 253, 238, 232, 225, 98, 154, 190, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 202, 64, 88, 189, 202, 119, 109, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 173, 152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9575551577847551, y=-0.2683034274728653, z=0.046263420842682416, w=-0.09466301547097682)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.016666666666666666, z=0.15666666666666668)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=0.14, z=-0.1)>	COMP<7>
[1740779314.5482833]	Q_Header<(2621443, 12893, 257, 173, 250, 8, 58, 89, 72)>	Q_Data<(0, 0, 59, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 18, 0, 0, 0, 0, 0, 0, 42, 22, 35, 0, 6, 0, 0, 11, 62, 0, 38, 70, 93, 13, 0, 32, 43, 68, 75, 22, 44, 26, 0, 0, 0, 0, 0, 0, 0, 86, 51, 0, 140, 85, 108, 70, 33, 120, 200, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 47, 138, 253, 253, 253, 220, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 253, 253, 253, 245, 253, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9575551577847551, y=-0.2683034274728653, z=0.046263420842682416, w=-0.09466301547097682)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.016666666666666666, z=0.15666666666666668)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=0.14, z=-0.1)>	COMP<7>
[1740779314.5671337]	Q_Header<(2621443, 12894, 257, 173, 250, 8, 58, 90, 66)>	Q_Data<(0, 0, 62, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 37, 0, 0, 0, 0, 30, 49, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 0, 27, 0, 0, 76, 139, 211, 104, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 195, 253, 183, 253, 253, 253, 102, 31, 0, 12, 0, 0, 0, 0, 0, 0, 40, 253, 253, 253, 214, 253, 231, 60, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9575551577847551, y=-0.2683034274728653, z=0.046263420842682416, w=-0.09466301547097682)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.016666666666666666, z=0.15666666666666668)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=0.14, z=-0.1)>	COMP<7>
[1740779314.568435]	Q_Header<(2621443, 12895, 257, 173, 250, 8, 58, 91, 57)>	Q_Data<(0, 0, 63, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 7, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 91, 0, 145, 168, 164, 151, 147, 203, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 87, 0, 73, 0, 0, 112, 30, 0, 87, 83, 217, 253, 253, 253, 253, 253, 253, 215, 157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9575551577847551, y=-0.2683034274728653, z=0.046263420842682416, w=-0.09466301547097682)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.016666666666666666, z=0.15666666666666668)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=0.14, z=-0.1)>	COMP<7>
[1740779314.5871227]	Q_Header<(2621443, 12896, 257, 173, 250, 8, 58, 92, 55)>	Q_Data<(0, 0, 60, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 91, 75, 0, 0, 82, 151, 213, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 101, 219, 122, 28, 113, 165, 113, 152, 63, 0, 148, 253, 253, 253, 253, 253, 253, 253, 111, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 207, 253, 0, 0, 0, 0, 207, 201, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9569643130543267, y=-0.27044510945492195, z=0.04626436311596273, w=-0.09454287396652541)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.015555555555555555, z=0.1511111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=0.16, z=-0.1)>	COMP<0>
[1740779314.5885081]	Q_Header<(2621443, 12897, 257, 173, 250, 8, 58, 93, 59)>	Q_Data<(0, 0, 53, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 74, 90, 233, 162, 210, 253, 253, 253, 253, 253, 253, 253, 77, 253, 253, 53, 124, 207, 144, 253, 157, 0, 0, 166, 214, 103, 245, 253, 253, 140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 192, 0, 125, 253, 253, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9569643130543267, y=-0.27044510945492195, z=0.04626436311596273, w=-0.09454287396652541)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.015555555555555555, z=0.1511111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=0.16, z=-0.1)>	COMP<0>
