[1740780330.4748008]	Q_Header<(2621443, 49018, 257, 173, 250, 8, 58, 0, 48)>	Q_Data<(0, 0, 0, 0, 62, 0, 0, 44, 75, 63, 62, 111, 114, 124, 119, 0, 130, 183, 175, 237, 218, 253, 253, 222, 162, 56, 53, 18, 0, 0, 24, 25, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 36, 10, 52, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2709321926985222, y=-0.9581197479120075, z=0.09258935262979458, w=-0.005432071446309636)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.006666666666666667, z=-0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=0.02, z=0.03)>	COMP<88>
[1740780331.1944911]	Q_Header<(2621443, 49090, 257, 173, 250, 8, 58, 72, 31)>	Q_Data<(0, 0, 65, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 9, 18, 28, 29, 26, 58, 207, 253, 253, 253, 253, 253, 243, 190, 157, 180, 85, 196, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.28143250682283016, y=-0.9551981634737132, z=0.09149150460364831, w=-0.004638662007923464)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=0.04, z=-0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.09, z=-0.29)>	COMP<85>
[1740780331.204461]	Q_Header<(2621443, 49091, 257, 173, 250, 8, 58, 73, 25)>	Q_Data<(0, 0, 66, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 23, 33, 31, 121, 253, 253, 253, 253, 253, 253, 213, 123, 132, 154, 58, 127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.28143250682283016, y=-0.9551981634737132, z=0.09149150460364831, w=-0.004638662007923464)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=0.04, z=-0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.09, z=-0.29)>	COMP<85>
[1740780331.214535]	Q_Header<(2621443, 49092, 257, 173, 250, 8, 58, 74, 30)>	Q_Data<(0, 0, 67, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 9, 3, 24, 32, 177, 253, 253, 253, 253, 253, 253, 169, 107, 106, 122, 60, 44, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.281799821353836, y=-0.9550798363753144, z=0.0916139336911648, w=-0.0042724685931922295)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.013333333333333334, z=-0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.1, z=-0.12)>	COMP<88>
[1740780331.22443]	Q_Header<(2621443, 49093, 257, 173, 250, 8, 58, 75, 27)>	Q_Data<(0, 0, 59, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 16, 17, 190, 253, 253, 253, 253, 253, 253, 118, 82, 65, 64, 30, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.281799821353836, y=-0.9550798363753144, z=0.0916139336911648, w=-0.0042724685931922295)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.013333333333333334, z=-0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.1, z=-0.12)>	COMP<88>
[1740780331.2344522]	Q_Header<(2621443, 49094, 257, 173, 250, 8, 58, 76, 27)>	Q_Data<(0, 0, 75, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 14, 28, 141, 198, 253, 253, 160, 110, 173, 61, 52, 26, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.281799821353836, y=-0.9550798363753144, z=0.0916139336911648, w=-0.0042724685931922295)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.013333333333333334, z=-0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.1, z=-0.12)>	COMP<88>
[1740780331.245043]	Q_Header<(2621443, 49095, 257, 173, 250, 8, 58, 77, 31)>	Q_Data<(0, 0, 74, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 8, 14, 17, 49, 30, 199, 249, 253, 241, 104, 185, 46, 17, 14, 40, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.28240942441763894, y=-0.9548941960263586, z=0.09167472562681947, w=-0.004211422149301294)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=-0.0044444444444444444, z=-0.03666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.08, z=-0.05)>	COMP<91>
[1740780331.2545702]	Q_Header<(2621443, 49096, 257, 173, 250, 8, 58, 78, 27)>	Q_Data<(0, 0, 72, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 63, 83, 253, 253, 253, 253, 192, 245, 67, 29, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.28240942441763894, y=-0.9548941960263586, z=0.09167472562681947, w=-0.004211422149301294)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=-0.0044444444444444444, z=-0.03666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.08, z=-0.05)>	COMP<91>
[1740780331.2644494]	Q_Header<(2621443, 49097, 257, 173, 250, 8, 58, 79, 31)>	Q_Data<(0, 0, 71, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 78, 148, 172, 253, 253, 253, 245, 253, 114, 50, 39, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.28240942441763894, y=-0.9548941960263586, z=0.09167472562681947, w=-0.004211422149301294)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=-0.0044444444444444444, z=-0.03666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.08, z=-0.05)>	COMP<91>
[1740780331.2745726]	Q_Header<(2621443, 49098, 257, 173, 250, 8, 58, 80, 30)>	Q_Data<(0, 0, 71, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 14, 0, 0, 0, 0, 0, 43, 151, 253, 253, 230, 188, 253, 253, 253, 179, 97, 91, 74, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.283020042199385, y=-0.9547119905289584, z=0.09167481203007899, w=-0.004516601924251561)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=-0.028888888888888888, z=-0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.08, z=-0.16)>	COMP<91>
[1740780331.2844613]	Q_Header<(2621443, 49099, 257, 173, 250, 8, 58, 81, 26)>	Q_Data<(0, 0, 71, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 19, 77, 247, 253, 253, 253, 253, 253, 253, 253, 205, 107, 113, 91, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.283020042199385, y=-0.9547119905289584, z=0.09167481203007899, w=-0.004516601924251561)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=-0.028888888888888888, z=-0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.08, z=-0.16)>	COMP<91>
[1740780331.2945302]	Q_Header<(2621443, 49100, 257, 173, 250, 8, 58, 82, 37)>	Q_Data<(0, 0, 73, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 123, 253, 253, 253, 253, 193, 204, 253, 253, 163, 99, 110, 75, 21, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 33, 5, 13, 27, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.283020042199385, y=-0.9547119905289584, z=0.09167481203007899, w=-0.004516601924251561)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=-0.028888888888888888, z=-0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.08, z=-0.16)>	COMP<91>
[1740780331.3068743]	Q_Header<(2621443, 49101, 257, 173, 250, 8, 58, 83, 43)>	Q_Data<(0, 0, 73, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 6, 0, 0, 0, 11, 34, 165, 253, 253, 253, 174, 253, 230, 170, 207, 74, 64, 87, 34, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 48, 65, 49, 82, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.28370115233627635, y=-0.9545005637337972, z=0.0917389913858484, w=-0.005127129259089332)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=-0.04666666666666667, z=-0.04888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.09, z=-0.01)>	COMP<89>
[1740780331.315492]	Q_Header<(2621443, 49102, 257, 173, 250, 8, 58, 84, 36)>	Q_Data<(0, 0, 72, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 12, 0, 0, 0, 17, 38, 179, 253, 253, 253, 253, 253, 253, 169, 78, 43, 45, 59, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 35, 32, 66, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.28370115233627635, y=-0.9545005637337972, z=0.0917389913858484, w=-0.005127129259089332)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=-0.04666666666666667, z=-0.04888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.09, z=-0.01)>	COMP<89>
[1740780331.3245041]	Q_Header<(2621443, 49103, 257, 173, 250, 8, 58, 85, 41)>	Q_Data<(0, 0, 69, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 8, 38, 127, 253, 253, 253, 253, 253, 242, 221, 170, 64, 51, 41, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 144, 151, 17, 65, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.28370115233627635, y=-0.9545005637337972, z=0.0917389913858484, w=-0.005127129259089332)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=-0.04666666666666667, z=-0.04888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.09, z=-0.01)>	COMP<89>
[1740780331.33466]	Q_Header<(2621443, 49104, 257, 173, 250, 8, 58, 86, 46)>	Q_Data<(0, 0, 65, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 12, 0, 0, 0, 5, 76, 156, 200, 205, 253, 253, 253, 253, 165, 185, 73, 68, 0, 0, 0, 14, 17, 17, 0, 0, 0, 0, 25, 87, 120, 211, 214, 181, 226, 136, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.28370115233627635, y=-0.9545005637337972, z=0.0917389913858484, w=-0.005127129259089332)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=-0.04666666666666667, z=-0.04888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.09, z=-0.01)>	COMP<89>
[1740780331.3445833]	Q_Header<(2621443, 49105, 257, 173, 250, 8, 58, 87, 41)>	Q_Data<(0, 0, 61, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 10, 13, 124, 253, 253, 253, 253, 253, 253, 253, 122, 167, 78, 61, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 76, 200, 175, 253, 253, 214, 253, 188, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.284844727144565, y=-0.9541413369297159, z=0.09185586337102428, w=-0.006347514811020947)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.025555555555555557, y=-0.06666666666666667, z=-0.057777777777777775)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.06, z=-0.03)>	COMP<89>
[1740780331.3545735]	Q_Header<(2621443, 49106, 257, 173, 250, 8, 58, 88, 47)>	Q_Data<(0, 0, 66, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 5, 0, 153, 253, 253, 253, 173, 253, 253, 253, 162, 86, 69, 46, 27, 0, 0, 0, 4, 0, 0, 0, 0, 0, 94, 231, 180, 253, 253, 253, 253, 209, 59, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.284844727144565, y=-0.9541413369297159, z=0.09185586337102428, w=-0.006347514811020947)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.025555555555555557, y=-0.06666666666666667, z=-0.057777777777777775)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.06, z=-0.03)>	COMP<89>
