[1740779815.5409]	Q_Header<(2621443, 63054, 257, 173, 250, 8, 58, 0, 40)>	Q_Data<(0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 117, 139, 165, 233, 253, 253, 253, 193, 253, 253, 131, 146, 253, 253, 253, 253, 248, 231, 65, 67, 0, 0, 0, 0, 0, 0, 80, 155, 106, 96, 80, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5243626665002118, y=-0.8461459254676331, z=0.06933721209920156, w=0.0653698540125395)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04777777777777778, y=0.012222222222222223, z=0.09333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.05, z=0.0)>	COMP<160>
[1740779816.2607043]	Q_Header<(2621443, 63126, 257, 173, 250, 8, 58, 72, 30)>	Q_Data<(0, 0, 68, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 180, 253, 253, 253, 253, 251, 209, 154, 186, 245, 200, 66, 69, 0, 37, 54, 114, 140, 114, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5461437327299116, y=-0.8320940442899961, z=0.06787123723688665, w=0.06884780180144617)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=-0.017777777777777778, z=0.08888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.05, z=-0.13)>	COMP<156>
[1740779816.270692]	Q_Header<(2621443, 63127, 257, 173, 250, 8, 58, 73, 34)>	Q_Data<(0, 0, 75, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 208, 253, 246, 253, 253, 243, 128, 81, 189, 183, 51, 79, 51, 11, 27, 0, 26, 56, 32, 11, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5461437327299116, y=-0.8320940442899961, z=0.06787123723688665, w=0.06884780180144617)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=-0.017777777777777778, z=0.08888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.05, z=-0.13)>	COMP<156>
[1740779816.2807786]	Q_Header<(2621443, 63128, 257, 173, 250, 8, 58, 74, 29)>	Q_Data<(0, 0, 76, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 240, 253, 170, 215, 235, 51, 145, 155, 132, 89, 36, 11, 0, 0, 14, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5471766055498347, y=-0.831415473597306, z=0.06805375517992925, w=0.0686641027600183)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=-0.011111111111111112, z=0.08888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.04, z=0.0)>	COMP<154>
[1740779816.2907104]	Q_Header<(2621443, 63129, 257, 173, 250, 8, 58, 75, 31)>	Q_Data<(0, 0, 74, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 253, 253, 253, 232, 126, 229, 237, 93, 87, 120, 109, 81, 0, 0, 0, 22, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5471766055498347, y=-0.831415473597306, z=0.06805375517992925, w=0.0686641027600183)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=-0.011111111111111112, z=0.08888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.04, z=0.0)>	COMP<154>
[1740779816.3006878]	Q_Header<(2621443, 63130, 257, 173, 250, 8, 58, 76, 28)>	Q_Data<(0, 0, 75, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 149, 117, 202, 208, 94, 60, 68, 51, 50, 0, 0, 0, 0, 38, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5471766055498347, y=-0.831415473597306, z=0.06805375517992925, w=0.0686641027600183)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=-0.011111111111111112, z=0.08888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.04, z=0.0)>	COMP<154>
[1740779816.3107948]	Q_Header<(2621443, 63131, 257, 173, 250, 8, 58, 77, 26)>	Q_Data<(0, 0, 72, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 194, 225, 219, 161, 133, 216, 169, 91, 56, 18, 36, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5482790485873904, y=-0.8306888401730361, z=0.06811526419052964, w=0.06860354565426104)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.0044444444444444444, z=0.08555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.06, z=-0.08)>	COMP<154>
[1740779816.3206856]	Q_Header<(2621443, 63132, 257, 173, 250, 8, 58, 78, 23)>	Q_Data<(0, 0, 70, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 138, 230, 223, 146, 215, 193, 233, 149, 103, 74, 24, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5482790485873904, y=-0.8306888401730361, z=0.06811526419052964, w=0.06860354565426104)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.0044444444444444444, z=0.08555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.06, z=-0.08)>	COMP<154>
[1740779816.3307729]	Q_Header<(2621443, 63133, 257, 173, 250, 8, 58, 79, 26)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 116, 244, 253, 219, 205, 177, 210, 124, 93, 90, 42, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5482790485873904, y=-0.8306888401730361, z=0.06811526419052964, w=0.06860354565426104)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.0044444444444444444, z=0.08555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.06, z=-0.08)>	COMP<154>
[1740779816.345436]	Q_Header<(2621443, 63134, 257, 173, 250, 8, 58, 80, 26)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 190, 253, 249, 158, 141, 150, 93, 59, 75, 35, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5496747643215082, y=-0.8297610949312574, z=0.06817529555264543, w=0.06860253554267991)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=0.013333333333333334, z=0.08666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.05, z=-0.09)>	COMP<152>
[1740779816.350748]	Q_Header<(2621443, 63135, 257, 173, 250, 8, 58, 81, 26)>	Q_Data<(0, 0, 69, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 253, 207, 172, 97, 96, 104, 62, 20, 39, 25, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5496747643215082, y=-0.8297610949312574, z=0.06817529555264543, w=0.06860253554267991)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=0.013333333333333334, z=0.08666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.05, z=-0.09)>	COMP<152>
[1740779816.3607173]	Q_Header<(2621443, 63136, 257, 173, 250, 8, 58, 82, 27)>	Q_Data<(0, 0, 71, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 129, 253, 156, 161, 106, 65, 58, 63, 10, 9, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5496747643215082, y=-0.8297610949312574, z=0.06817529555264543, w=0.06860253554267991)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=0.013333333333333334, z=0.08666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.05, z=-0.09)>	COMP<152>
[1740779816.3707507]	Q_Header<(2621443, 63137, 257, 173, 250, 8, 58, 83, 25)>	Q_Data<(0, 0, 71, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 48, 126, 140, 239, 210, 191, 95, 68, 56, 74, 22, 12, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5496747643215082, y=-0.8297610949312574, z=0.06817529555264543, w=0.06860253554267991)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=0.013333333333333334, z=0.08666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.05, z=-0.09)>	COMP<152>
[1740779816.3807385]	Q_Header<(2621443, 63138, 257, 173, 250, 8, 58, 84, 23)>	Q_Data<(0, 0, 70, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 110, 148, 150, 222, 189, 170, 53, 66, 68, 86, 33, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5503635028604912, y=-0.8292989811872568, z=0.06811641002465434, w=0.06872677212164946)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=0.022222222222222223, z=0.08555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.06, z=0.01)>	COMP<154>
[1740779816.3907034]	Q_Header<(2621443, 63139, 257, 173, 250, 8, 58, 85, 26)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 110, 130, 146, 210, 248, 168, 34, 63, 60, 82, 35, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5503635028604912, y=-0.8292989811872568, z=0.06811641002465434, w=0.06872677212164946)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=0.022222222222222223, z=0.08555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.06, z=0.01)>	COMP<154>
[1740779816.4007142]	Q_Header<(2621443, 63140, 257, 173, 250, 8, 58, 86, 26)>	Q_Data<(0, 0, 64, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 45, 143, 146, 166, 246, 144, 56, 53, 47, 75, 20, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5503635028604912, y=-0.8292989811872568, z=0.06811641002465434, w=0.06872677212164946)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=0.022222222222222223, z=0.08555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.06, z=0.01)>	COMP<154>
[1740779816.4107778]	Q_Header<(2621443, 63141, 257, 173, 250, 8, 58, 87, 32)>	Q_Data<(0, 0, 59, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 148, 136, 197, 209, 85, 100, 63, 46, 54, 7, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5517520973877557, y=-0.8283605603702013, z=0.06787039074061774, w=0.06915211574561142)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=0.03888888888888889, z=0.0811111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.01, z=-0.01)>	COMP<154>
[1740779816.4206269]	Q_Header<(2621443, 63142, 257, 173, 250, 8, 58, 88, 20)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 112, 253, 202, 158, 134, 128, 55, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5517520973877557, y=-0.8283605603702013, z=0.06787039074061774, w=0.06915211574561142)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=0.03888888888888889, z=0.0811111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.01, z=-0.01)>	COMP<154>
