[1740780460.4654524]	Q_Header<(2621443, 62018, 257, 173, 250, 8, 58, 0, 20)>	Q_Data<(0, 0, 53, 61, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 37, 46, 21, 12, 24, 30, 38, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6527511112730592, y=-0.7526015851433467, z=0.07537612177860946, w=-0.042723307890709813)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.023333333333333334, y=-0.04666666666666667, z=-0.07111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.16, z=0.32)>	COMP<137>
[1740780461.1966202]	Q_Header<(2621443, 62092, 257, 173, 250, 8, 58, 74, 33)>	Q_Data<(0, 0, 42, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 24, 9, 23, 0, 26, 32, 0, 44, 158, 192, 177, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 78, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.66955392679682, y=-0.7376079494384293, z=0.07507304739836725, w=-0.04467761845171123)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=-0.01888888888888889, z=-0.058888888888888886)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.16, z=0.16)>	COMP<134>
[1740780461.215478]	Q_Header<(2621443, 62093, 257, 173, 250, 8, 58, 75, 36)>	Q_Data<(0, 0, 39, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 12, 20, 44, 26, 106, 251, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 236, 253, 253, 253, 224, 181, 190, 79, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6701832987506225, y=-0.7370185184347693, z=0.07513621500564811, w=-0.04486199677429031)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=-0.014444444444444444, z=-0.06)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.14, z=0.09)>	COMP<136>
[1740780461.225458]	Q_Header<(2621443, 62094, 257, 173, 250, 8, 58, 76, 38)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 15, 0, 32, 20, 163, 253, 253, 253, 253, 253, 253, 253, 253, 250, 253, 253, 250, 180, 253, 253, 253, 211, 91, 121, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6701832987506225, y=-0.7370185184347693, z=0.07513621500564811, w=-0.04486199677429031)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=-0.014444444444444444, z=-0.06)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.14, z=0.09)>	COMP<136>
[1740780461.2354548]	Q_Header<(2621443, 62095, 257, 173, 250, 8, 58, 77, 29)>	Q_Data<(0, 0, 74, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 21, 2, 24, 101, 182, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 151, 253, 253, 253, 253, 159, 55, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6701832987506225, y=-0.7370185184347693, z=0.07513621500564811, w=-0.04486199677429031)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=-0.014444444444444444, z=-0.06)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.14, z=0.09)>	COMP<136>
[1740780461.2455404]	Q_Header<(2621443, 62096, 257, 173, 250, 8, 58, 78, 33)>	Q_Data<(0, 0, 70, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 71, 189, 193, 253, 250, 253, 253, 201, 140, 253, 253, 253, 253, 183, 150, 253, 253, 253, 164, 62, 43, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6710692046895168, y=-0.7361925190509279, z=0.07525496401838783, w=-0.04498208311561381)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=-0.012222222222222223, z=-0.058888888888888886)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.14, z=0.01)>	COMP<136>
[1740780461.2554014]	Q_Header<(2621443, 62097, 257, 173, 250, 8, 58, 79, 32)>	Q_Data<(0, 0, 72, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 42, 120, 212, 253, 253, 253, 253, 253, 159, 192, 253, 253, 223, 181, 101, 93, 178, 253, 251, 80, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6710692046895168, y=-0.7361925190509279, z=0.07525496401838783, w=-0.04498208311561381)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=-0.012222222222222223, z=-0.058888888888888886)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.14, z=0.01)>	COMP<136>
[1740780461.266784]	Q_Header<(2621443, 62098, 257, 173, 250, 8, 58, 80, 38)>	Q_Data<(0, 0, 67, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 69, 145, 189, 219, 253, 253, 253, 252, 145, 83, 207, 166, 253, 188, 95, 5, 14, 83, 153, 142, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6710692046895168, y=-0.7361925190509279, z=0.07525496401838783, w=-0.04498208311561381)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=-0.012222222222222223, z=-0.058888888888888886)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.14, z=0.01)>	COMP<136>
[1740780461.2755702]	Q_Header<(2621443, 62099, 257, 173, 250, 8, 58, 81, 38)>	Q_Data<(0, 0, 71, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 19, 24, 13, 0, 58, 166, 253, 229, 253, 253, 253, 253, 159, 115, 165, 110, 139, 154, 47, 0, 0, 0, 68, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6716992137242277, y=-0.7356037186555558, z=0.07531820351982707, w=-0.04510547196203583)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=-0.01, z=-0.057777777777777775)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.14, z=-0.05)>	COMP<136>
[1740780461.2854705]	Q_Header<(2621443, 62100, 257, 173, 250, 8, 58, 82, 38)>	Q_Data<(0, 0, 71, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 8, 20, 9, 0, 93, 253, 253, 239, 253, 253, 253, 253, 203, 179, 176, 118, 16, 105, 0, 0, 15, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6716992137242277, y=-0.7356037186555558, z=0.07531820351982707, w=-0.04510547196203583)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=-0.01, z=-0.057777777777777775)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.14, z=-0.05)>	COMP<136>
[1740780461.2954197]	Q_Header<(2621443, 62101, 257, 173, 250, 8, 58, 83, 32)>	Q_Data<(0, 0, 72, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 23, 0, 0, 0, 19, 188, 253, 253, 253, 253, 253, 253, 253, 179, 194, 204, 99, 39, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6716992137242277, y=-0.7356037186555558, z=0.07531820351982707, w=-0.04510547196203583)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=-0.01, z=-0.057777777777777775)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.14, z=-0.05)>	COMP<136>
[1740780461.3055074]	Q_Header<(2621443, 62102, 257, 173, 250, 8, 58, 84, 29)>	Q_Data<(0, 0, 73, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 3, 0, 0, 0, 37, 253, 253, 253, 253, 253, 253, 253, 253, 110, 147, 177, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6716992137242277, y=-0.7356037186555558, z=0.07531820351982707, w=-0.04510547196203583)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=-0.01, z=-0.057777777777777775)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.14, z=-0.05)>	COMP<136>
[1740780461.315454]	Q_Header<(2621443, 62103, 257, 173, 250, 8, 58, 85, 26)>	Q_Data<(0, 0, 71, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 41, 120, 253, 253, 253, 253, 253, 253, 245, 191, 42, 53, 103, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6723016763159388, y=-0.735045763765125, z=0.07531731898083237, w=-0.04522701245121295)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=-0.012222222222222223, z=-0.057777777777777775)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.14, z=-0.01)>	COMP<135>
[1740780461.325387]	Q_Header<(2621443, 62104, 257, 173, 250, 8, 58, 86, 21)>	Q_Data<(0, 0, 68, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 203, 146, 253, 253, 253, 253, 145, 145, 121, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6723016763159388, y=-0.735045763765125, z=0.07531731898083237, w=-0.04522701245121295)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=-0.012222222222222223, z=-0.057777777777777775)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.14, z=-0.01)>	COMP<135>
[1740780461.335631]	Q_Header<(2621443, 62105, 257, 173, 250, 8, 58, 87, 27)>	Q_Data<(0, 0, 67, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 79, 249, 253, 253, 253, 253, 210, 145, 162, 55, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6723016763159388, y=-0.735045763765125, z=0.07531731898083237, w=-0.04522701245121295)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=-0.012222222222222223, z=-0.057777777777777775)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.14, z=-0.01)>	COMP<135>
[1740780461.3454795]	Q_Header<(2621443, 62106, 257, 173, 250, 8, 58, 88, 27)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 16, 8, 36, 197, 253, 253, 253, 253, 236, 148, 193, 68, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6731560148097354, y=-0.7342521405531887, z=0.07531730186555567, w=-0.04541010744568349)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.014444444444444444, z=-0.056666666666666664)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.12, z=-0.05)>	COMP<135>
[1740780461.3554614]	Q_Header<(2621443, 62107, 257, 173, 250, 8, 58, 89, 30)>	Q_Data<(0, 0, 67, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 114, 233, 253, 253, 233, 253, 253, 120, 181, 66, 11, 75, 14, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6731560148097354, y=-0.7342521405531887, z=0.07531730186555567, w=-0.04541010744568349)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.014444444444444444, z=-0.056666666666666664)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.12, z=-0.05)>	COMP<135>
[1740780461.369059]	Q_Header<(2621443, 62108, 257, 173, 250, 8, 58, 90, 31)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 12, 14, 0, 0, 8, 0, 140, 253, 253, 253, 253, 253, 253, 172, 230, 208, 121, 121, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6731560148097354, y=-0.7342521405531887, z=0.07531730186555567, w=-0.04541010744568349)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.014444444444444444, z=-0.056666666666666664)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.12, z=-0.05)>	COMP<135>
