[1740780018.0027368]	Q_Header<(2621443, 17768, 257, 173, 250, 8, 58, 0, 55)>	Q_Data<(0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 120, 239, 253, 240, 253, 253, 249, 240, 108, 94, 40, 56, 0, 0, 28, 35, 42, 19, 44, 28, 145, 253, 253, 253, 158, 46, 44, 0, 0, 0, 67, 145, 187, 67, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 0, 0, 0, 67, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30675949100732663, y=-0.9470115922144211, z=0.0949697111037406, w=-0.006957935132279196)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=-0.0033333333333333335, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=0.03, z=0.14)>	COMP<192>
[1740780018.7521622]	Q_Header<(2621443, 17843, 257, 173, 250, 8, 58, 75, 31)>	Q_Data<(0, 0, 59, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 14, 48, 30, 238, 253, 226, 161, 253, 153, 253, 152, 80, 175, 190, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3038403397409143, y=-0.9481429966925196, z=0.09308085940234918, w=-0.006469882686327222)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=0.0011111111111111111, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.07, z=0.05)>	COMP<192>
[1740780018.7650294]	Q_Header<(2621443, 17844, 257, 173, 250, 8, 58, 76, 24)>	Q_Data<(0, 0, 75, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 20, 65, 150, 253, 253, 253, 253, 253, 253, 235, 128, 103, 129, 133, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3038403397409143, y=-0.9481429966925196, z=0.09308085940234918, w=-0.006469882686327222)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=0.0011111111111111111, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.07, z=0.05)>	COMP<192>
[1740780018.772838]	Q_Header<(2621443, 17845, 257, 173, 250, 8, 58, 77, 25)>	Q_Data<(0, 0, 73, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 26, 100, 253, 253, 253, 253, 253, 253, 253, 253, 43, 90, 82, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3038403397409143, y=-0.9481429966925196, z=0.09308085940234918, w=-0.006469882686327222)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=0.0011111111111111111, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.07, z=0.05)>	COMP<192>
[1740780018.7857351]	Q_Header<(2621443, 17846, 257, 173, 250, 8, 58, 78, 24)>	Q_Data<(0, 0, 71, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 154, 253, 253, 253, 253, 253, 253, 253, 253, 91, 83, 79, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30382804922825846, y=-0.9481656779351136, z=0.0928939917487765, w=-0.006408586815782873)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=0.0011111111111111111, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.08, z=0.05)>	COMP<189>
[1740780018.7921472]	Q_Header<(2621443, 17847, 257, 173, 250, 8, 58, 79, 23)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 62, 175, 253, 253, 253, 253, 253, 253, 216, 210, 104, 79, 81, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30382804922825846, y=-0.9481656779351136, z=0.0928939917487765, w=-0.006408586815782873)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=0.0011111111111111111, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.08, z=0.05)>	COMP<189>
[1740780018.8038976]	Q_Header<(2621443, 17848, 257, 173, 250, 8, 58, 80, 24)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 49, 128, 253, 253, 253, 253, 253, 220, 136, 69, 131, 42, 77, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30382804922825846, y=-0.9481656779351136, z=0.0928939917487765, w=-0.006408586815782873)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=0.0011111111111111111, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.08, z=0.05)>	COMP<189>
[1740780018.812444]	Q_Header<(2621443, 17849, 257, 173, 250, 8, 58, 81, 26)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 75, 73, 253, 253, 253, 253, 253, 206, 144, 209, 149, 37, 65, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30382804922825846, y=-0.9481656779351136, z=0.0928939917487765, w=-0.006408586815782873)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=0.005555555555555556, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.08, z=-0.04)>	COMP<189>
[1740780018.8222044]	Q_Header<(2621443, 17850, 257, 173, 250, 8, 58, 82, 25)>	Q_Data<(0, 0, 72, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 143, 178, 139, 247, 253, 207, 253, 125, 149, 253, 110, 81, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30382804922825846, y=-0.9481656779351136, z=0.0928939917487765, w=-0.006408586815782873)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=0.005555555555555556, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.08, z=-0.04)>	COMP<189>
[1740780018.8332033]	Q_Header<(2621443, 17851, 257, 173, 250, 8, 58, 83, 25)>	Q_Data<(0, 0, 72, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 95, 186, 253, 253, 253, 220, 160, 189, 185, 65, 252, 106, 107, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30382804922825846, y=-0.9481656779351136, z=0.0928939917487765, w=-0.006408586815782873)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=0.005555555555555556, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.08, z=-0.04)>	COMP<189>
[1740780018.843401]	Q_Header<(2621443, 17852, 257, 173, 250, 8, 58, 84, 25)>	Q_Data<(0, 0, 71, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 212, 253, 253, 253, 184, 194, 159, 253, 158, 201, 162, 104, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3038264443333444, y=-0.9481606694894547, z=0.09295453489748563, w=-0.006347519126289236)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=0.011111111111111112, z=-0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.09, z=0.0)>	COMP<191>
[1740780018.8519316]	Q_Header<(2621443, 17853, 257, 173, 250, 8, 58, 85, 29)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 166, 246, 253, 253, 230, 253, 253, 153, 253, 193, 165, 122, 71, 9, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3038264443333444, y=-0.9481606694894547, z=0.09295453489748563, w=-0.006347519126289236)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=0.011111111111111112, z=-0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.09, z=0.0)>	COMP<191>
[1740780018.86305]	Q_Header<(2621443, 17854, 257, 173, 250, 8, 58, 86, 23)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 246, 253, 253, 253, 231, 253, 239, 128, 253, 161, 119, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3038264443333444, y=-0.9481606694894547, z=0.09295453489748563, w=-0.006347519126289236)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=0.011111111111111112, z=-0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.09, z=0.0)>	COMP<191>
[1740780018.873898]	Q_Header<(2621443, 17855, 257, 173, 250, 8, 58, 87, 28)>	Q_Data<(0, 0, 63, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 241, 253, 219, 177, 128, 206, 103, 138, 133, 32, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3038370045107571, y=-0.9481325890056451, z=0.09320190957973606, w=-0.006408775707840398)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02, y=0.0077777777777777776, z=-0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.09, z=-0.05)>	COMP<193>
[1740780018.8830917]	Q_Header<(2621443, 17856, 257, 173, 250, 8, 58, 88, 24)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 251, 253, 253, 253, 253, 181, 196, 118, 185, 16, 124, 120, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3038370045107571, y=-0.9481325890056451, z=0.09320190957973606, w=-0.006408775707840398)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02, y=0.0077777777777777776, z=-0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.09, z=-0.05)>	COMP<193>
[1740780018.8959873]	Q_Header<(2621443, 17857, 257, 173, 250, 8, 58, 89, 24)>	Q_Data<(0, 0, 66, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 253, 253, 253, 253, 253, 115, 227, 96, 204, 64, 67, 69, 37, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3038370045107571, y=-0.9481325890056451, z=0.09320190957973606, w=-0.006408775707840398)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02, y=0.0077777777777777776, z=-0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.09, z=-0.05)>	COMP<193>
[1740780018.9040775]	Q_Header<(2621443, 17858, 257, 173, 250, 8, 58, 90, 25)>	Q_Data<(0, 0, 66, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 151, 253, 253, 253, 253, 253, 145, 253, 216, 186, 85, 28, 43, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3038370045107571, y=-0.9481325890056451, z=0.09320190957973606, w=-0.006408775707840398)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02, y=0.0077777777777777776, z=-0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.09, z=-0.05)>	COMP<193>
[1740780018.9122727]	Q_Header<(2621443, 17859, 257, 173, 250, 8, 58, 91, 29)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 152, 253, 253, 236, 228, 253, 165, 225, 253, 134, 78, 11, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30382661410240747, y=-0.9481001654212129, z=0.09356492555624561, w=-0.00640855654494833)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03, y=0.01, z=-0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.07, z=-0.12)>	COMP<193>
