[1740780038.0024455]	Q_Header<(2621443, 19768, 257, 173, 250, 8, 58, 0, 48)>	Q_Data<(0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 56, 176, 171, 253, 253, 253, 242, 253, 253, 253, 248, 208, 202, 195, 237, 177, 85, 36, 0, 0, 0, 33, 58, 0, 114, 243, 253, 186, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 50, 74, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2780113078626708, y=-0.9564077265001211, z=0.08880492929532074, w=-0.010375833663370809)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=0.006666666666666667, z=-0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.16, z=0.0)>	COMP<190>
[1740780038.6824827]	Q_Header<(2621443, 19836, 257, 173, 250, 8, 58, 68, 37)>	Q_Data<(0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 20, 0, 0, 18, 133, 253, 253, 253, 253, 253, 253, 91, 25, 73, 107, 106, 80, 29, 16, 0, 0, 20, 17, 0, 0, 0, 0, 43, 76, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.28845738709915975, y=-0.9532033462394367, z=0.0897843454132171, w=-0.01159689029810418)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=-0.021111111111111112, z=-0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.13, z=0.08)>	COMP<184>
[1740780038.692336]	Q_Header<(2621443, 19837, 257, 173, 250, 8, 58, 69, 36)>	Q_Data<(0, 0, 66, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 38, 95, 253, 253, 232, 253, 253, 253, 137, 74, 100, 99, 120, 64, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.28845738709915975, y=-0.9532033462394367, z=0.0897843454132171, w=-0.01159689029810418)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=-0.021111111111111112, z=-0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.13, z=0.08)>	COMP<184>
[1740780038.7025108]	Q_Header<(2621443, 19838, 257, 173, 250, 8, 58, 70, 34)>	Q_Data<(0, 0, 66, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 35, 13, 0, 95, 187, 181, 102, 217, 253, 253, 253, 145, 84, 145, 108, 124, 43, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.28845738709915975, y=-0.9532033462394367, z=0.0897843454132171, w=-0.01159689029810418)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=-0.021111111111111112, z=-0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.13, z=0.08)>	COMP<184>
[1740780038.7124255]	Q_Header<(2621443, 19839, 257, 173, 250, 8, 58, 71, 33)>	Q_Data<(0, 0, 50, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 15, 37, 130, 253, 253, 98, 253, 253, 253, 253, 113, 109, 162, 118, 107, 34, 16, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2891818722612393, y=-0.952994038304557, z=0.08965980801008033, w=-0.01171864066571506)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=-0.011111111111111112, z=-0.035555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.14, z=-0.01)>	COMP<188>
[1740780038.7223501]	Q_Header<(2621443, 19840, 257, 173, 250, 8, 58, 72, 29)>	Q_Data<(0, 0, 65, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 18, 78, 230, 253, 253, 253, 253, 253, 253, 246, 72, 111, 136, 109, 72, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2891818722612393, y=-0.952994038304557, z=0.08965980801008033, w=-0.01171864066571506)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=-0.011111111111111112, z=-0.035555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.14, z=-0.01)>	COMP<188>
[1740780038.7330496]	Q_Header<(2621443, 19841, 257, 173, 250, 8, 58, 73, 37)>	Q_Data<(0, 0, 74, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 15, 33, 113, 253, 253, 253, 253, 253, 253, 253, 119, 100, 70, 77, 67, 19, 0, 0, 0, 21, 0, 9, 0, 0, 0, 12, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2891818722612393, y=-0.952994038304557, z=0.08965980801008033, w=-0.01171864066571506)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=-0.011111111111111112, z=-0.035555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.14, z=-0.01)>	COMP<188>
[1740780038.7423987]	Q_Header<(2621443, 19842, 257, 173, 250, 8, 58, 74, 28)>	Q_Data<(0, 0, 75, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 24, 42, 132, 253, 253, 253, 253, 253, 253, 214, 134, 98, 33, 56, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.28973924958253044, y=-0.9528374605504282, z=0.08954023154362169, w=-0.011596894337619713)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=-0.006666666666666667, z=-0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.15, z=0.04)>	COMP<184>
[1740780038.7523112]	Q_Header<(2621443, 19843, 257, 173, 250, 8, 58, 75, 26)>	Q_Data<(0, 0, 72, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 32, 20, 119, 253, 253, 253, 253, 201, 240, 180, 143, 58, 38, 54, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.28973924958253044, y=-0.9528374605504282, z=0.08954023154362169, w=-0.011596894337619713)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=-0.006666666666666667, z=-0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.15, z=0.04)>	COMP<184>
[1740780038.7653084]	Q_Header<(2621443, 19844, 257, 173, 250, 8, 58, 76, 28)>	Q_Data<(0, 0, 76, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 32, 116, 151, 253, 253, 253, 198, 190, 142, 174, 177, 62, 41, 65, 82, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.28973924958253044, y=-0.9528374605504282, z=0.08954023154362169, w=-0.011596894337619713)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=-0.006666666666666667, z=-0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.15, z=0.04)>	COMP<184>
[1740780038.7681541]	Q_Header<(2621443, 19845, 257, 173, 250, 8, 58, 77, 28)>	Q_Data<(0, 0, 74, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 105, 53, 195, 246, 253, 253, 253, 235, 253, 153, 217, 231, 91, 72, 53, 82, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.28973924958253044, y=-0.9528374605504282, z=0.08954023154362169, w=-0.011596894337619713)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=-0.006666666666666667, z=-0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.15, z=0.04)>	COMP<184>
[1740780038.7823837]	Q_Header<(2621443, 19846, 257, 173, 250, 8, 58, 78, 27)>	Q_Data<(0, 0, 71, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 153, 77, 245, 253, 253, 253, 253, 199, 204, 184, 233, 247, 73, 37, 22, 63, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.29027987520696547, y=-0.9526868318136088, z=0.08941547880113633, w=-0.011413443369155285)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=-0.0011111111111111111, z=-0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.14, z=-0.03)>	COMP<184>
[1740780038.7923024]	Q_Header<(2621443, 19847, 257, 173, 250, 8, 58, 79, 27)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 183, 114, 244, 253, 177, 253, 253, 103, 138, 195, 194, 204, 30, 73, 21, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.29027987520696547, y=-0.9526868318136088, z=0.08941547880113633, w=-0.011413443369155285)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=-0.0011111111111111111, z=-0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.14, z=-0.03)>	COMP<184>
[1740780038.8045263]	Q_Header<(2621443, 19848, 257, 173, 250, 8, 58, 80, 27)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 208, 179, 210, 253, 145, 253, 253, 120, 147, 214, 119, 129, 36, 78, 22, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.29027987520696547, y=-0.9526868318136088, z=0.08941547880113633, w=-0.011413443369155285)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=-0.0011111111111111111, z=-0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.14, z=-0.03)>	COMP<184>
[1740780038.8125417]	Q_Header<(2621443, 19849, 257, 173, 250, 8, 58, 81, 26)>	Q_Data<(0, 0, 70, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 240, 221, 162, 245, 253, 185, 165, 179, 138, 240, 108, 66, 98, 60, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.29089294241987357, y=-0.9525126436014576, z=0.08929424564840013, w=-0.01129148014009161)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=0.0022222222222222222, z=-0.042222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.13, z=0.0)>	COMP<187>
[1740780038.8223515]	Q_Header<(2621443, 19850, 257, 173, 250, 8, 58, 82, 25)>	Q_Data<(0, 0, 72, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 249, 253, 230, 253, 129, 170, 222, 210, 242, 120, 137, 119, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.29089294241987357, y=-0.9525126436014576, z=0.08929424564840013, w=-0.01129148014009161)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=0.0022222222222222222, z=-0.042222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.13, z=0.0)>	COMP<187>
[1740780038.83335]	Q_Header<(2621443, 19851, 257, 173, 250, 8, 58, 83, 25)>	Q_Data<(0, 0, 73, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 94, 253, 180, 253, 253, 253, 170, 229, 217, 207, 201, 111, 134, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.29089294241987357, y=-0.9525126436014576, z=0.08929424564840013, w=-0.01129148014009161)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=0.0022222222222222222, z=-0.042222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.13, z=0.0)>	COMP<187>
[1740780038.843614]	Q_Header<(2621443, 19852, 257, 173, 250, 8, 58, 84, 26)>	Q_Data<(0, 0, 72, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 146, 253, 239, 253, 252, 237, 193, 238, 203, 253, 107, 91, 98, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2916907763824469, y=-0.952282798309047, z=0.08917351418597089, w=-0.011047505864244168)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=0.0022222222222222222, z=-0.042222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.14, z=-0.04)>	COMP<184>
