[1740780103.0029469]	Q_Header<(2621443, 26268, 257, 173, 250, 8, 58, 0, 54)>	Q_Data<(0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 133, 224, 232, 253, 253, 253, 222, 253, 253, 249, 81, 53, 91, 169, 137, 127, 28, 0, 131, 162, 148, 253, 229, 253, 253, 253, 253, 253, 230, 81, 53, 0, 0, 83, 96, 40, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 47, 0, 58, 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4250545658007804, y=-0.9007079591502177, z=0.08728145162192935, w=-0.02087430521307681)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.052222222222222225, y=0.0033333333333333335, z=-0.06444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.14, z=-0.18)>	COMP<147>
[1740780103.6735888]	Q_Header<(2621443, 26335, 257, 173, 250, 8, 58, 67, 54)>	Q_Data<(0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 15, 20, 0, 0, 0, 0, 31, 19, 19, 0, 0, 13, 32, 81, 200, 253, 253, 253, 253, 201, 253, 253, 68, 253, 253, 253, 164, 253, 253, 253, 253, 160, 163, 253, 253, 253, 253, 253, 235, 154, 134, 146, 113, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.43956494627548476, y=-0.8935948873117707, z=0.08788857576182978, w=-0.023375919803320003)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.027777777777777776, y=-0.06555555555555556, z=-0.058888888888888886)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.11, z=-0.15)>	COMP<145>
[1740780103.6829157]	Q_Header<(2621443, 26336, 257, 173, 250, 8, 58, 68, 49)>	Q_Data<(0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 24, 23, 0, 0, 25, 9, 36, 22, 0, 0, 26, 79, 107, 169, 253, 253, 253, 253, 253, 253, 253, 253, 175, 253, 253, 253, 227, 253, 253, 253, 253, 215, 133, 253, 253, 253, 239, 178, 138, 12, 53, 70, 37, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.43956494627548476, y=-0.8935948873117707, z=0.08788857576182978, w=-0.023375919803320003)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.027777777777777776, y=-0.06555555555555556, z=-0.058888888888888886)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.11, z=-0.15)>	COMP<145>
[1740780103.692855]	Q_Header<(2621443, 26337, 257, 173, 250, 8, 58, 69, 48)>	Q_Data<(0, 0, 57, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 16, 20, 16, 13, 29, 18, 35, 26, 0, 24, 79, 132, 176, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 213, 253, 253, 253, 253, 135, 213, 253, 253, 142, 104, 23, 26, 0, 34, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.43956494627548476, y=-0.8935948873117707, z=0.08788857576182978, w=-0.023375919803320003)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.027777777777777776, y=-0.06555555555555556, z=-0.058888888888888886)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.11, z=-0.15)>	COMP<145>
[1740780103.702883]	Q_Header<(2621443, 26338, 257, 173, 250, 8, 58, 70, 43)>	Q_Data<(0, 0, 62, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 22, 19, 22, 23, 29, 0, 9, 17, 0, 65, 124, 200, 243, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 236, 96, 253, 253, 253, 253, 157, 106, 173, 172, 97, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.43956494627548476, y=-0.8935948873117707, z=0.08788857576182978, w=-0.023375919803320003)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.027777777777777776, y=-0.06555555555555556, z=-0.058888888888888886)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.11, z=-0.15)>	COMP<145>
[1740780103.7129447]	Q_Header<(2621443, 26339, 257, 173, 250, 8, 58, 71, 43)>	Q_Data<(0, 0, 32, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 32, 27, 25, 15, 21, 0, 0, 0, 30, 85, 150, 253, 253, 253, 253, 253, 253, 253, 253, 245, 230, 253, 253, 253, 226, 248, 186, 180, 253, 253, 253, 253, 142, 53, 82, 75, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4406753704519385, y=-0.8931305672885341, z=0.08679229595327653, w=-0.02429207720773844)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.034444444444444444, y=-0.07888888888888888, z=-0.056666666666666664)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.1, z=-0.08)>	COMP<144>
[1740780103.7229004]	Q_Header<(2621443, 26340, 257, 173, 250, 8, 58, 72, 43)>	Q_Data<(0, 0, 41, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 38, 30, 17, 0, 0, 0, 0, 53, 86, 88, 141, 253, 253, 253, 253, 253, 253, 253, 253, 172, 174, 253, 253, 194, 161, 163, 125, 158, 253, 253, 253, 88, 116, 33, 66, 24, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4406753704519385, y=-0.8931305672885341, z=0.08679229595327653, w=-0.02429207720773844)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.034444444444444444, y=-0.07888888888888888, z=-0.056666666666666664)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.1, z=-0.08)>	COMP<144>
[1740780103.733092]	Q_Header<(2621443, 26341, 257, 173, 250, 8, 58, 73, 42)>	Q_Data<(0, 0, 69, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 40, 26, 0, 0, 0, 0, 8, 59, 109, 172, 172, 253, 253, 253, 253, 253, 253, 253, 247, 85, 169, 253, 240, 115, 75, 84, 66, 97, 225, 230, 180, 71, 61, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4406753704519385, y=-0.8931305672885341, z=0.08679229595327653, w=-0.02429207720773844)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.034444444444444444, y=-0.07888888888888888, z=-0.056666666666666664)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.1, z=-0.08)>	COMP<144>
[1740780103.7429237]	Q_Header<(2621443, 26342, 257, 173, 250, 8, 58, 74, 38)>	Q_Data<(0, 0, 61, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 27, 18, 0, 0, 12, 0, 34, 119, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 173, 83, 113, 175, 135, 51, 6, 52, 15, 25, 106, 100, 123, 70, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.44153079496675207, y=-0.8927662341690189, z=0.08599901715622804, w=-0.024963518819657395)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03222222222222222, y=-0.07444444444444444, z=-0.05333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.12, z=-0.11)>	COMP<144>
[1740780103.7528543]	Q_Header<(2621443, 26343, 257, 173, 250, 8, 58, 75, 44)>	Q_Data<(0, 0, 46, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 17, 16, 11, 0, 16, 0, 37, 211, 253, 253, 253, 253, 253, 253, 253, 213, 248, 186, 122, 59, 39, 77, 49, 0, 31, 23, 0, 0, 55, 109, 102, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.44153079496675207, y=-0.8927662341690189, z=0.08599901715622804, w=-0.024963518819657395)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03222222222222222, y=-0.07444444444444444, z=-0.05333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.12, z=-0.11)>	COMP<144>
[1740780103.7626553]	Q_Header<(2621443, 26344, 257, 173, 250, 8, 58, 76, 39)>	Q_Data<(0, 0, 69, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 20, 23, 11, 0, 21, 47, 110, 253, 253, 253, 253, 253, 170, 188, 153, 133, 146, 90, 99, 0, 0, 24, 0, 0, 0, 0, 0, 0, 47, 94, 49, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.44153079496675207, y=-0.8927662341690189, z=0.08599901715622804, w=-0.024963518819657395)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03222222222222222, y=-0.07444444444444444, z=-0.05333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.12, z=-0.11)>	COMP<144>
[1740780103.766311]	Q_Header<(2621443, 26345, 257, 173, 250, 8, 58, 77, 35)>	Q_Data<(0, 0, 74, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 29, 23, 14, 0, 23, 66, 166, 253, 253, 253, 253, 253, 253, 203, 77, 84, 91, 108, 67, 41, 12, 28, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.44153079496675207, y=-0.8927662341690189, z=0.08599901715622804, w=-0.024963518819657395)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03222222222222222, y=-0.07444444444444444, z=-0.05333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.12, z=-0.11)>	COMP<144>
[1740780103.7752972]	Q_Header<(2621443, 26346, 257, 173, 250, 8, 58, 78, 31)>	Q_Data<(0, 0, 71, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 32, 34, 15, 0, 19, 104, 231, 253, 253, 253, 253, 253, 253, 241, 39, 95, 149, 131, 25, 41, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4423105671189371, y=-0.8924334362374913, z=0.08526395229269425, w=-0.025573082326871072)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03222222222222222, y=-0.07222222222222222, z=-0.04888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.17, y=-0.14, z=-0.06)>	COMP<140>
[1740780103.785914]	Q_Header<(2621443, 26347, 257, 173, 250, 8, 58, 79, 31)>	Q_Data<(0, 0, 71, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 35, 26, 19, 48, 142, 253, 253, 253, 252, 253, 253, 253, 232, 83, 101, 157, 128, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4423105671189371, y=-0.8924334362374913, z=0.08526395229269425, w=-0.025573082326871072)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03222222222222222, y=-0.07222222222222222, z=-0.04888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.17, y=-0.14, z=-0.06)>	COMP<140>
[1740780103.8030806]	Q_Header<(2621443, 26348, 257, 173, 250, 8, 58, 80, 28)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 20, 16, 29, 66, 152, 217, 253, 253, 253, 253, 253, 253, 193, 81, 87, 131, 88, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4423105671189371, y=-0.8924334362374913, z=0.08526395229269425, w=-0.025573082326871072)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03222222222222222, y=-0.07222222222222222, z=-0.04888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.17, y=-0.14, z=-0.06)>	COMP<140>
[1740780103.814383]	Q_Header<(2621443, 26349, 257, 173, 250, 8, 58, 81, 29)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 20, 0, 34, 41, 78, 253, 253, 253, 183, 253, 253, 253, 253, 143, 62, 65, 80, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4431914426352062, y=-0.8920593491411016, z=0.08441451110928112, w=-0.026184978500275922)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03111111111111111, y=-0.06, z=-0.042222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.19, y=-0.14, z=0.01)>	COMP<142>
[1740780103.822738]	Q_Header<(2621443, 26350, 257, 173, 250, 8, 58, 82, 25)>	Q_Data<(0, 0, 71, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 9, 0, 35, 21, 51, 253, 253, 253, 253, 253, 253, 253, 203, 65, 58, 38, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4431914426352062, y=-0.8920593491411016, z=0.08441451110928112, w=-0.026184978500275922)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03111111111111111, y=-0.06, z=-0.042222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.19, y=-0.14, z=0.01)>	COMP<142>
[1740780103.8326132]	Q_Header<(2621443, 26351, 257, 173, 250, 8, 58, 83, 28)>	Q_Data<(0, 0, 72, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 20, 0, 24, 59, 105, 172, 253, 253, 253, 253, 203, 253, 175, 134, 64, 27, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4431914426352062, y=-0.8920593491411016, z=0.08441451110928112, w=-0.026184978500275922)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03111111111111111, y=-0.06, z=-0.042222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.19, y=-0.14, z=0.01)>	COMP<142>
