[1740780610.4665213]	Q_Header<(2621443, 11482, 257, 173, 250, 8, 58, 0, 21)>	Q_Data<(0, 0, 76, 55, 64, 42, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 39, 24, 26, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4008776204471377, y=-0.9113740299203197, z=0.09271210497247293, w=-0.009948698558599794)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=0.015555555555555555, z=0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=0.0, z=0.19)>	COMP<196>
[1740780611.1766849]	Q_Header<(2621443, 11554, 257, 173, 250, 8, 58, 72, 40)>	Q_Data<(0, 0, 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 13, 33, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 22, 17, 134, 119, 253, 253, 253, 253, 253, 181, 179, 111, 175, 152, 137, 73, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.38415116555979495, y=-0.918569278944219, z=0.09271141094460257, w=-0.007934485465963353)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=0.017777777777777778, z=0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=0.0, z=-0.01)>	COMP<193>
[1740780611.1866074]	Q_Header<(2621443, 11555, 257, 173, 250, 8, 58, 73, 33)>	Q_Data<(0, 0, 41, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 30, 16, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 23, 35, 246, 253, 253, 253, 253, 253, 253, 253, 247, 226, 253, 120, 19, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.38415116555979495, y=-0.918569278944219, z=0.09271141094460257, w=-0.007934485465963353)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=0.017777777777777778, z=0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=0.0, z=-0.01)>	COMP<193>
[1740780611.1966028]	Q_Header<(2621443, 11556, 257, 173, 250, 8, 58, 74, 27)>	Q_Data<(0, 0, 42, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 38, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 57, 253, 253, 253, 253, 253, 253, 253, 253, 231, 224, 253, 106, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.38415116555979495, y=-0.918569278944219, z=0.09271141094460257, w=-0.007934485465963353)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=0.017777777777777778, z=0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=0.0, z=-0.01)>	COMP<193>
[1740780611.2071319]	Q_Header<(2621443, 11557, 257, 173, 250, 8, 58, 75, 33)>	Q_Data<(0, 0, 47, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 34, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 14, 42, 253, 253, 253, 253, 180, 225, 253, 253, 158, 147, 186, 64, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.38415116555979495, y=-0.918569278944219, z=0.09271141094460257, w=-0.007934485465963353)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=0.017777777777777778, z=0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=0.0, z=-0.01)>	COMP<193>
[1740780611.2167323]	Q_Header<(2621443, 11558, 257, 173, 250, 8, 58, 76, 33)>	Q_Data<(0, 0, 76, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 9, 6, 0, 19, 11, 37, 96, 222, 253, 253, 253, 240, 151, 175, 210, 23, 32, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.38366194553144334, y=-0.9187501218715902, z=0.09295532024250527, w=-0.007812397236402282)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.015555555555555555, y=0.017777777777777778, z=0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.15, y=-0.02, z=0.02)>	COMP<194>
[1740780611.2266412]	Q_Header<(2621443, 11559, 257, 173, 250, 8, 58, 77, 27)>	Q_Data<(0, 0, 75, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 24, 40, 171, 253, 253, 253, 253, 243, 171, 203, 132, 101, 107, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.38366194553144334, y=-0.9187501218715902, z=0.09295532024250527, w=-0.007812397236402282)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.015555555555555555, y=0.017777777777777778, z=0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.15, y=-0.02, z=0.02)>	COMP<194>
[1740780611.2366545]	Q_Header<(2621443, 11560, 257, 173, 250, 8, 58, 78, 23)>	Q_Data<(0, 0, 72, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 29, 187, 253, 253, 253, 253, 253, 235, 253, 127, 134, 129, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.38366194553144334, y=-0.9187501218715902, z=0.09295532024250527, w=-0.007812397236402282)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.015555555555555555, y=0.017777777777777778, z=0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.15, y=-0.02, z=0.02)>	COMP<194>
[1740780611.246764]	Q_Header<(2621443, 11561, 257, 173, 250, 8, 58, 79, 24)>	Q_Data<(0, 0, 70, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 25, 53, 86, 253, 253, 253, 253, 253, 223, 253, 116, 129, 120, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3831702342954748, y=-0.9189249836815337, z=0.09325965562336501, w=-0.007751293366601673)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.015555555555555555, y=0.011111111111111112, z=0.035555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.17, y=-0.07, z=0.12)>	COMP<193>
[1740780611.2567153]	Q_Header<(2621443, 11562, 257, 173, 250, 8, 58, 80, 27)>	Q_Data<(0, 0, 70, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 12, 96, 197, 253, 253, 253, 253, 253, 167, 253, 52, 91, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3831702342954748, y=-0.9189249836815337, z=0.09325965562336501, w=-0.007751293366601673)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.015555555555555555, y=0.011111111111111112, z=0.035555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.17, y=-0.07, z=0.12)>	COMP<193>
[1740780611.276611]	Q_Header<(2621443, 11563, 257, 173, 250, 8, 58, 81, 26)>	Q_Data<(0, 0, 71, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 19, 117, 253, 239, 253, 253, 253, 253, 73, 223, 103, 26, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.38257364760834917, y=-0.9191411230590507, z=0.09356818790421174, w=-0.00787364399193954)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.016666666666666666, y=0.005555555555555556, z=0.035555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.14, y=-0.05, z=0.04)>	COMP<193>
[1740780611.2779434]	Q_Header<(2621443, 11564, 257, 173, 250, 8, 58, 82, 30)>	Q_Data<(0, 0, 72, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 27, 123, 253, 253, 253, 253, 253, 225, 154, 207, 130, 74, 26, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.38257364760834917, y=-0.9191411230590507, z=0.09356818790421174, w=-0.00787364399193954)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.016666666666666666, y=0.005555555555555556, z=0.035555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.14, y=-0.05, z=0.04)>	COMP<193>
[1740780611.2964876]	Q_Header<(2621443, 11565, 257, 173, 250, 8, 58, 83, 23)>	Q_Data<(0, 0, 74, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 31, 168, 253, 253, 253, 253, 253, 206, 186, 226, 158, 123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.38257364760834917, y=-0.9191411230590507, z=0.09356818790421174, w=-0.00787364399193954)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.016666666666666666, y=0.005555555555555556, z=0.035555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.14, y=-0.05, z=0.04)>	COMP<193>
[1740780611.297649]	Q_Header<(2621443, 11566, 257, 173, 250, 8, 58, 84, 23)>	Q_Data<(0, 0, 73, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 3, 13, 195, 253, 253, 253, 253, 253, 164, 175, 204, 177, 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.38257364760834917, y=-0.9191411230590507, z=0.09356818790421174, w=-0.00787364399193954)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.016666666666666666, y=0.005555555555555556, z=0.035555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.14, y=-0.05, z=0.04)>	COMP<193>
[1740780611.316607]	Q_Header<(2621443, 11567, 257, 173, 250, 8, 58, 85, 26)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 18, 0, 222, 253, 253, 253, 202, 253, 115, 196, 187, 172, 124, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.38208308073664393, y=-0.9193187479321615, z=0.09381177237894917, w=-0.008056703938855752)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.015555555555555555, y=0.0, z=0.03333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.15, y=-0.05, z=0.04)>	COMP<194>
[1740780611.31801]	Q_Header<(2621443, 11568, 257, 173, 250, 8, 58, 86, 22)>	Q_Data<(0, 0, 67, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 72, 20, 235, 253, 253, 253, 253, 253, 253, 253, 253, 204, 117, 35, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.38208308073664393, y=-0.9193187479321615, z=0.09381177237894917, w=-0.008056703938855752)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.015555555555555555, y=0.0, z=0.03333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.15, y=-0.05, z=0.04)>	COMP<194>
[1740780611.3366075]	Q_Header<(2621443, 11569, 257, 173, 250, 8, 58, 87, 24)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 74, 159, 26, 223, 253, 253, 253, 253, 253, 253, 234, 253, 215, 74, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.38208308073664393, y=-0.9193187479321615, z=0.09381177237894917, w=-0.008056703938855752)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.015555555555555555, y=0.0, z=0.03333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.15, y=-0.05, z=0.04)>	COMP<194>
[1740780611.3465598]	Q_Header<(2621443, 11570, 257, 173, 250, 8, 58, 88, 28)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 116, 237, 180, 253, 253, 253, 253, 253, 253, 223, 197, 253, 190, 40, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3815925716167787, y=-0.9194964957464445, z=0.094055366740476, w=-0.008178727542650087)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=0.0, z=0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.14, y=-0.07, z=0.1)>	COMP<194>
