[1740779435.7392588]	Q_Header<(2621443, 25054, 257, 173, 250, 8, 58, 0, 42)>	Q_Data<(0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 15, 0, 9, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 135, 252, 123, 253, 253, 194, 113, 216, 241, 193, 124, 45, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.789440177565838, y=-0.6051113283120239, z=0.07598987328509883, w=-0.06964212483397411)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.0011111111111111111, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=0.03, z=0.11)>	COMP<353>
[1740779436.4793243]	Q_Header<(2621443, 25128, 257, 173, 250, 8, 58, 74, 30)>	Q_Data<(0, 0, 67, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 196, 221, 253, 253, 221, 253, 137, 51, 53, 11, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7956213017162462, y=-0.5962887479109946, z=0.07970860847203265, w=-0.0712250735734013)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=-0.017777777777777778, z=-0.03666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.19, y=0.04, z=-0.16)>	COMP<6>
[1740779436.4885857]	Q_Header<(2621443, 25129, 257, 173, 250, 8, 58, 75, 34)>	Q_Data<(0, 0, 49, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 22, 40, 74, 117, 172, 253, 253, 253, 253, 225, 109, 0, 18, 0, 18, 0, 19, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7956213017162462, y=-0.5962887479109946, z=0.07970860847203265, w=-0.0712250735734013)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=-0.017777777777777778, z=-0.03666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.19, y=0.04, z=-0.16)>	COMP<6>
[1740779436.4978998]	Q_Header<(2621443, 25130, 257, 173, 250, 8, 58, 76, 28)>	Q_Data<(0, 0, 54, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 51, 128, 205, 103, 253, 253, 253, 253, 253, 130, 36, 59, 52, 0, 0, 0, 0, 0, 0, 0, 34, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7956213017162462, y=-0.5962887479109946, z=0.07970860847203265, w=-0.0712250735734013)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=-0.017777777777777778, z=-0.03666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.19, y=0.04, z=-0.16)>	COMP<6>
[1740779436.5089412]	Q_Header<(2621443, 25131, 257, 173, 250, 8, 58, 77, 22)>	Q_Data<(0, 0, 62, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 76, 150, 253, 253, 253, 253, 253, 253, 253, 173, 78, 100, 88, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7959444114514194, y=-0.5958749550648115, z=0.07946626974233172, w=-0.0713487475643516)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=-0.02, z=-0.035555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=0.12, z=0.0)>	COMP<359>
[1740779436.517931]	Q_Header<(2621443, 25132, 257, 173, 250, 8, 58, 78, 27)>	Q_Data<(0, 0, 67, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 133, 206, 253, 253, 253, 253, 253, 179, 253, 207, 107, 112, 81, 46, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7959444114514194, y=-0.5958749550648115, z=0.07946626974233172, w=-0.0713487475643516)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=-0.02, z=-0.035555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=0.12, z=0.0)>	COMP<359>
[1740779436.527906]	Q_Header<(2621443, 25133, 257, 173, 250, 8, 58, 79, 31)>	Q_Data<(0, 0, 66, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 146, 224, 253, 253, 101, 253, 253, 238, 236, 248, 178, 156, 99, 104, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7959444114514194, y=-0.5958749550648115, z=0.07946626974233172, w=-0.0713487475643516)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=-0.02, z=-0.035555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=0.12, z=0.0)>	COMP<359>
[1740779436.538198]	Q_Header<(2621443, 25134, 257, 173, 250, 8, 58, 80, 33)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 183, 216, 253, 253, 178, 253, 248, 253, 216, 241, 253, 251, 138, 123, 119, 56, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7959444114514194, y=-0.5958749550648115, z=0.07946626974233172, w=-0.0713487475643516)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=-0.02, z=-0.035555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=0.12, z=0.0)>	COMP<359>
[1740779436.5479734]	Q_Header<(2621443, 25135, 257, 173, 250, 8, 58, 81, 40)>	Q_Data<(0, 0, 67, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 76, 214, 253, 224, 253, 219, 253, 160, 253, 253, 189, 253, 253, 137, 110, 180, 125, 75, 40, 7, 0, 46, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7963663200114428, y=-0.5953216650361445, z=0.07922160356950128, w=-0.07153137086552813)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=-0.01888888888888889, z=-0.03111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=0.06, z=0.0)>	COMP<7>
[1740779436.5579934]	Q_Header<(2621443, 25136, 257, 173, 250, 8, 58, 82, 37)>	Q_Data<(0, 0, 68, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 185, 253, 81, 218, 253, 253, 253, 253, 226, 114, 253, 253, 253, 157, 208, 157, 122, 88, 25, 0, 16, 28, 41, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7963663200114428, y=-0.5953216650361445, z=0.07922160356950128, w=-0.07153137086552813)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=-0.01888888888888889, z=-0.03111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=0.06, z=0.0)>	COMP<7>
[1740779436.568056]	Q_Header<(2621443, 25137, 257, 173, 250, 8, 58, 83, 47)>	Q_Data<(0, 0, 68, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 119, 201, 177, 118, 253, 253, 253, 253, 206, 99, 253, 253, 253, 156, 208, 163, 130, 116, 41, 64, 64, 28, 20, 0, 29, 15, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 53, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7963663200114428, y=-0.5953216650361445, z=0.07922160356950128, w=-0.07153137086552813)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=-0.01888888888888889, z=-0.03111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=0.06, z=0.0)>	COMP<7>
[1740779436.585233]	Q_Header<(2621443, 25138, 257, 173, 250, 8, 58, 84, 45)>	Q_Data<(0, 0, 67, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 87, 153, 158, 21, 253, 253, 253, 253, 251, 135, 253, 232, 228, 109, 162, 138, 128, 90, 63, 103, 124, 91, 54, 129, 78, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7966626777914712, y=-0.5949334293926961, z=0.07904368431964107, w=-0.07165813543726533)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=-0.015555555555555555, z=-0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.18, y=0.19, z=-0.06)>	COMP<7>
[1740779436.5892284]	Q_Header<(2621443, 25139, 257, 173, 250, 8, 58, 85, 43)>	Q_Data<(0, 0, 63, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 110, 109, 30, 253, 253, 253, 253, 133, 106, 253, 130, 97, 138, 126, 125, 102, 74, 131, 191, 211, 157, 82, 205, 114, 111, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 58, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7966626777914712, y=-0.5949334293926961, z=0.07904368431964107, w=-0.07165813543726533)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=-0.015555555555555555, z=-0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.18, y=0.19, z=-0.06)>	COMP<7>
[1740779436.5982451]	Q_Header<(2621443, 25140, 257, 173, 250, 8, 58, 86, 47)>	Q_Data<(0, 0, 62, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 70, 60, 21, 163, 253, 253, 253, 184, 188, 253, 253, 253, 169, 153, 183, 141, 152, 234, 253, 253, 193, 177, 196, 135, 209, 49, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 124, 226, 156, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7966626777914712, y=-0.5949334293926961, z=0.07904368431964107, w=-0.07165813543726533)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=-0.015555555555555555, z=-0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.18, y=0.19, z=-0.06)>	COMP<7>
[1740779436.6093662]	Q_Header<(2621443, 25141, 257, 173, 250, 8, 58, 87, 51)>	Q_Data<(0, 0, 61, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 20, 55, 37, 0, 78, 220, 253, 253, 218, 253, 253, 253, 253, 202, 229, 193, 199, 211, 253, 253, 253, 219, 253, 108, 193, 249, 78, 39, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 225, 253, 253, 83, 125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.796952194924564, y=-0.5945555128100006, z=0.07885902089626536, w=-0.07177879920588859)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=-0.013333333333333334, z=-0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=0.0, z=-0.21)>	COMP<8>
[1740779436.6180515]	Q_Header<(2621443, 25142, 257, 173, 250, 8, 58, 88, 50)>	Q_Data<(0, 0, 61, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 14, 26, 10, 0, 33, 115, 210, 203, 176, 253, 253, 253, 253, 233, 253, 103, 253, 243, 223, 253, 253, 253, 253, 199, 186, 248, 123, 88, 82, 59, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 225, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.796952194924564, y=-0.5945555128100006, z=0.07885902089626536, w=-0.07177879920588859)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=-0.013333333333333334, z=-0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=0.0, z=-0.21)>	COMP<8>
[1740779436.628137]	Q_Header<(2621443, 25143, 257, 173, 250, 8, 58, 89, 49)>	Q_Data<(0, 0, 61, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 20, 0, 0, 0, 0, 11, 69, 146, 193, 79, 253, 253, 253, 253, 253, 253, 164, 253, 253, 253, 253, 253, 210, 191, 206, 137, 228, 131, 84, 86, 103, 73, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.796952194924564, y=-0.5945555128100006, z=0.07885902089626536, w=-0.07177879920588859)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=-0.013333333333333334, z=-0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=0.0, z=-0.21)>	COMP<8>
[1740779436.6381063]	Q_Header<(2621443, 25144, 257, 173, 250, 8, 58, 90, 45)>	Q_Data<(0, 0, 63, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 9, 0, 16, 12, 59, 102, 141, 66, 158, 178, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 248, 218, 138, 141, 161, 73, 59, 63, 52, 9, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 207, 253, 253, 166, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.796952194924564, y=-0.5945555128100006, z=0.07885902089626536, w=-0.07177879920588859)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=-0.013333333333333334, z=-0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=0.0, z=-0.21)>	COMP<8>
