[1740780580.4663646]	Q_Header<(2621443, 8482, 257, 173, 250, 8, 58, 0, 22)>	Q_Data<(0, 0, 0, 24, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 13, 16, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4014882848865804, y=-0.9107033595002533, z=0.09619117315008371, w=-0.013183561802295738)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=-0.023333333333333334, z=0.05444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.25, z=0.33)>	COMP<149>
[1740780581.2464106]	Q_Header<(2621443, 8561, 257, 173, 250, 8, 58, 79, 29)>	Q_Data<(0, 0, 71, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 20, 18, 115, 253, 253, 253, 253, 253, 253, 170, 253, 253, 219, 126, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3849549472077602, y=-0.9179835747589525, z=0.09423980315344566, w=-0.015320071626628795)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.056666666666666664, y=-0.021111111111111112, z=0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.09, z=0.42)>	COMP<135>
[1740780581.2563844]	Q_Header<(2621443, 8562, 257, 173, 250, 8, 58, 80, 33)>	Q_Data<(0, 0, 71, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 32, 13, 32, 167, 253, 253, 253, 253, 253, 253, 207, 253, 246, 196, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3849549472077602, y=-0.9179835747589525, z=0.09423980315344566, w=-0.015320071626628795)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.056666666666666664, y=-0.021111111111111112, z=0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.09, z=0.42)>	COMP<135>
[1740780581.266397]	Q_Header<(2621443, 8563, 257, 173, 250, 8, 58, 81, 36)>	Q_Data<(0, 0, 71, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 25, 178, 253, 147, 253, 253, 236, 253, 170, 253, 204, 145, 49, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3849549472077602, y=-0.9179835747589525, z=0.09423980315344566, w=-0.015320071626628795)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.056666666666666664, y=-0.021111111111111112, z=0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.09, z=0.42)>	COMP<135>
[1740780581.2764096]	Q_Header<(2621443, 8564, 257, 173, 250, 8, 58, 82, 30)>	Q_Data<(0, 0, 72, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 13, 35, 197, 253, 253, 253, 253, 253, 253, 166, 203, 107, 62, 13, 30, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3844639216996271, y=-0.9180380768826942, z=0.09558191798406351, w=-0.016052391079060476)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.07222222222222222, y=0.006666666666666667, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.04, z=0.49)>	COMP<135>
[1740780581.286319]	Q_Header<(2621443, 8565, 257, 173, 250, 8, 58, 83, 30)>	Q_Data<(0, 0, 74, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 12, 0, 0, 0, 0, 0, 0, 0, 15, 0, 30, 53, 50, 225, 253, 253, 253, 253, 253, 253, 253, 188, 179, 38, 7, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3844639216996271, y=-0.9180380768826942, z=0.09558191798406351, w=-0.016052391079060476)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.07222222222222222, y=0.006666666666666667, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.04, z=0.49)>	COMP<135>
[1740780581.2963574]	Q_Header<(2621443, 8566, 257, 173, 250, 8, 58, 84, 32)>	Q_Data<(0, 0, 73, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 23, 0, 0, 0, 0, 0, 0, 0, 25, 0, 59, 120, 18, 253, 253, 253, 210, 253, 253, 253, 253, 253, 211, 31, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3844639216996271, y=-0.9180380768826942, z=0.09558191798406351, w=-0.016052391079060476)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.07222222222222222, y=0.006666666666666667, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.04, z=0.49)>	COMP<135>
[1740780581.3064227]	Q_Header<(2621443, 8567, 257, 173, 250, 8, 58, 85, 32)>	Q_Data<(0, 0, 71, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 27, 0, 0, 0, 0, 0, 0, 0, 23, 11, 95, 195, 83, 253, 253, 253, 253, 253, 239, 249, 219, 253, 191, 0, 36, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3844639216996271, y=-0.9180380768826942, z=0.09558191798406351, w=-0.016052391079060476)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.07222222222222222, y=0.006666666666666667, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.04, z=0.49)>	COMP<135>
[1740780581.3163886]	Q_Header<(2621443, 8568, 257, 173, 250, 8, 58, 86, 33)>	Q_Data<(0, 0, 64, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 22, 2, 0, 0, 0, 0, 0, 0, 24, 10, 98, 217, 106, 253, 253, 253, 253, 253, 235, 253, 253, 202, 145, 0, 58, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.383910914710172, y=-0.9181513338609091, z=0.09667963257566177, w=-0.016235342339094717)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.06777777777777778, y=0.03, z=0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=0.01, z=0.44)>	COMP<140>
[1740780581.3263392]	Q_Header<(2621443, 8569, 257, 173, 250, 8, 58, 87, 34)>	Q_Data<(0, 0, 56, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 8, 0, 0, 0, 0, 5, 0, 0, 17, 10, 85, 207, 194, 253, 253, 253, 253, 253, 253, 211, 253, 98, 76, 0, 49, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.383910914710172, y=-0.9181513338609091, z=0.09667963257566177, w=-0.016235342339094717)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.06777777777777778, y=0.03, z=0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=0.01, z=0.44)>	COMP<140>
[1740780581.33644]	Q_Header<(2621443, 8570, 257, 173, 250, 8, 58, 88, 33)>	Q_Data<(0, 0, 66, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 11, 0, 0, 0, 0, 0, 0, 0, 30, 72, 149, 253, 253, 253, 253, 253, 243, 185, 253, 215, 253, 167, 69, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.383910914710172, y=-0.9181513338609091, z=0.09667963257566177, w=-0.016235342339094717)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.06777777777777778, y=0.03, z=0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=0.01, z=0.44)>	COMP<140>
[1740780581.346368]	Q_Header<(2621443, 8571, 257, 173, 250, 8, 58, 89, 26)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 84, 178, 253, 253, 252, 253, 253, 253, 91, 253, 253, 159, 132, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.38335693585131814, y=-0.9182622352942336, z=0.09783810988213071, w=-0.01611307611283999)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.06444444444444444, y=0.044444444444444446, z=0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=0.04, z=0.39)>	COMP<142>
[1740780581.356282]	Q_Header<(2621443, 8572, 257, 173, 250, 8, 58, 90, 23)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 52, 121, 253, 253, 253, 253, 253, 253, 143, 194, 225, 94, 79, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.38335693585131814, y=-0.9182622352942336, z=0.09783810988213071, w=-0.01611307611283999)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.06444444444444444, y=0.044444444444444446, z=0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=0.04, z=0.39)>	COMP<142>
[1740780581.3663738]	Q_Header<(2621443, 8573, 257, 173, 250, 8, 58, 91, 33)>	Q_Data<(0, 0, 67, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 10, 0, 0, 0, 0, 0, 0, 0, 31, 0, 102, 189, 253, 253, 253, 253, 253, 94, 113, 151, 77, 31, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.38335693585131814, y=-0.9182622352942336, z=0.09783810988213071, w=-0.01611307611283999)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.06444444444444444, y=0.044444444444444446, z=0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=0.04, z=0.39)>	COMP<142>
[1740780581.3764575]	Q_Header<(2621443, 8574, 257, 173, 250, 8, 58, 92, 34)>	Q_Data<(0, 0, 64, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 12, 0, 0, 0, 0, 0, 0, 0, 10, 0, 118, 253, 253, 253, 253, 129, 253, 51, 54, 101, 63, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.382440524049414, y=-0.9185042206223478, z=0.09924166806644544, w=-0.0155026959956194)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04777777777777778, y=0.07111111111111111, z=0.044444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=0.1, z=0.08)>	COMP<142>
[1740780581.3867419]	Q_Header<(2621443, 8575, 257, 173, 250, 8, 58, 93, 29)>	Q_Data<(0, 0, 34, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 11, 0, 0, 0, 0, 0, 0, 0, 0, 11, 40, 136, 253, 253, 253, 253, 253, 132, 98, 37, 69, 41, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.382440524049414, y=-0.9185042206223478, z=0.09924166806644544, w=-0.0155026959956194)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04777777777777778, y=0.07111111111111111, z=0.044444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=0.1, z=0.08)>	COMP<142>
[1740780581.3963888]	Q_Header<(2621443, 8576, 257, 173, 250, 8, 58, 94, 25)>	Q_Data<(0, 0, 12, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 23, 81, 253, 253, 253, 253, 253, 253, 180, 71, 38, 51, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.382440524049414, y=-0.9185042206223478, z=0.09924166806644544, w=-0.0155026959956194)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04777777777777778, y=0.07111111111111111, z=0.044444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=0.1, z=0.08)>	COMP<142>
[1740780581.4064445]	Q_Header<(2621443, 8577, 257, 173, 250, 8, 58, 95, 20)>	Q_Data<(0, 0, 64, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 99, 253, 253, 253, 253, 253, 253, 253, 151, 58, 84, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.382440524049414, y=-0.9185042206223478, z=0.09924166806644544, w=-0.0155026959956194)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04777777777777778, y=0.07111111111111111, z=0.044444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=0.1, z=0.08)>	COMP<142>
