[1740780070.502613]	Q_Header<(2621443, 23018, 257, 173, 250, 8, 58, 0, 47)>	Q_Data<(0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 147, 253, 253, 253, 132, 253, 253, 253, 253, 253, 71, 58, 125, 199, 128, 131, 0, 38, 165, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 115, 0, 0, 0, 0, 102, 128, 88, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 10, 40, 98, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3920277585551854, y=-0.9152807515636867, z=0.09045385928363456, w=-0.01983637264991986)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=0.014444444444444444, z=0.11888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.07, z=-0.14)>	COMP<185>
[1740780071.1925755]	Q_Header<(2621443, 23087, 257, 173, 250, 8, 58, 69, 40)>	Q_Data<(0, 0, 52, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 22, 22, 0, 4, 39, 107, 127, 253, 253, 253, 253, 236, 253, 230, 62, 187, 148, 116, 83, 25, 62, 79, 0, 0, 0, 0, 0, 0, 77, 16, 84, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3567441271970373, y=-0.9295488549548122, z=0.09142903379660595, w=-0.017699879706953088)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=0.021111111111111112, z=0.10888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.05, z=-0.04)>	COMP<179>
[1740780071.2026615]	Q_Header<(2621443, 23088, 257, 173, 250, 8, 58, 70, 43)>	Q_Data<(0, 0, 55, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 24, 18, 8, 0, 33, 157, 238, 253, 253, 253, 253, 253, 253, 139, 63, 70, 31, 36, 30, 0, 27, 44, 27, 0, 0, 0, 0, 0, 18, 71, 47, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3567441271970373, y=-0.9295488549548122, z=0.09142903379660595, w=-0.017699879706953088)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=0.021111111111111112, z=0.10888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.05, z=-0.04)>	COMP<179>
[1740780071.212645]	Q_Header<(2621443, 23089, 257, 173, 250, 8, 58, 71, 31)>	Q_Data<(0, 0, 33, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 21, 20, 15, 10, 103, 163, 253, 253, 253, 253, 253, 253, 253, 172, 63, 81, 35, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3552803008503198, y=-0.930100756684079, z=0.09155135737424493, w=-0.01751682637760553)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=0.028888888888888888, z=0.10222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.06, z=-0.08)>	COMP<182>
[1740780071.2225437]	Q_Header<(2621443, 23090, 257, 173, 250, 8, 58, 72, 26)>	Q_Data<(0, 0, 54, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 16, 22, 23, 41, 204, 253, 253, 253, 253, 253, 253, 253, 253, 180, 91, 135, 39, 55, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3552803008503198, y=-0.930100756684079, z=0.09155135737424493, w=-0.01751682637760553)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=0.028888888888888888, z=0.10222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.06, z=-0.08)>	COMP<182>
[1740780071.2325535]	Q_Header<(2621443, 23091, 257, 173, 250, 8, 58, 73, 32)>	Q_Data<(0, 0, 70, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 29, 36, 28, 60, 253, 253, 253, 253, 253, 253, 253, 253, 253, 165, 82, 139, 78, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3552803008503198, y=-0.930100756684079, z=0.09155135737424493, w=-0.01751682637760553)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=0.028888888888888888, z=0.10222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.06, z=-0.08)>	COMP<182>
[1740780071.242639]	Q_Header<(2621443, 23092, 257, 173, 250, 8, 58, 74, 34)>	Q_Data<(0, 0, 50, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 34, 39, 35, 77, 253, 253, 253, 253, 253, 239, 253, 253, 206, 121, 68, 104, 73, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.35344818943704365, y=-0.9307692780029211, z=0.09191728083097699, w=-0.01715056833566038)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=0.035555555555555556, z=0.09666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.03, z=-0.13)>	COMP<182>
[1740780071.252592]	Q_Header<(2621443, 23093, 257, 173, 250, 8, 58, 75, 36)>	Q_Data<(0, 0, 44, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 23, 30, 56, 127, 253, 253, 253, 253, 253, 185, 243, 211, 110, 75, 39, 0, 43, 0, 8, 0, 0, 8, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.35344818943704365, y=-0.9307692780029211, z=0.09191728083097699, w=-0.01715056833566038)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=0.035555555555555556, z=0.09666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.03, z=-0.13)>	COMP<182>
[1740780071.262545]	Q_Header<(2621443, 23094, 257, 173, 250, 8, 58, 76, 26)>	Q_Data<(0, 0, 76, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 44, 35, 55, 155, 253, 253, 253, 253, 253, 186, 178, 147, 146, 43, 48, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.35344818943704365, y=-0.9307692780029211, z=0.09191728083097699, w=-0.01715056833566038)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=0.035555555555555556, z=0.09666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.03, z=-0.13)>	COMP<182>
[1740780071.2725625]	Q_Header<(2621443, 23095, 257, 173, 250, 8, 58, 77, 26)>	Q_Data<(0, 0, 73, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 74, 51, 93, 109, 253, 253, 253, 253, 253, 110, 147, 169, 189, 52, 73, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.35344818943704365, y=-0.9307692780029211, z=0.09191728083097699, w=-0.01715056833566038)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=0.035555555555555556, z=0.09666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.03, z=-0.13)>	COMP<182>
[1740780071.2826214]	Q_Header<(2621443, 23096, 257, 173, 250, 8, 58, 78, 27)>	Q_Data<(0, 0, 71, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 96, 77, 187, 253, 253, 253, 253, 253, 244, 168, 183, 215, 173, 76, 93, 101, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3521024786520443, y=-0.9312497173293277, z=0.09228270891348431, w=-0.016784222851328162)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=0.042222222222222223, z=0.09555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.03, z=-0.09)>	COMP<179>
[1740780071.2925467]	Q_Header<(2621443, 23097, 257, 173, 250, 8, 58, 79, 27)>	Q_Data<(0, 0, 70, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 61, 141, 253, 253, 253, 253, 253, 253, 167, 152, 180, 229, 111, 135, 85, 94, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3521024786520443, y=-0.9312497173293277, z=0.09228270891348431, w=-0.016784222851328162)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=0.042222222222222223, z=0.09555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.03, z=-0.09)>	COMP<179>
[1740780071.3026006]	Q_Header<(2621443, 23098, 257, 173, 250, 8, 58, 80, 29)>	Q_Data<(0, 0, 70, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 132, 170, 207, 253, 253, 253, 253, 253, 253, 128, 84, 110, 229, 200, 178, 68, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3521024786520443, y=-0.9312497173293277, z=0.09228270891348431, w=-0.016784222851328162)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=0.042222222222222223, z=0.09555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.03, z=-0.09)>	COMP<179>
[1740780071.3126419]	Q_Header<(2621443, 23099, 257, 173, 250, 8, 58, 81, 25)>	Q_Data<(0, 0, 70, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 142, 243, 225, 253, 253, 253, 253, 253, 253, 141, 201, 149, 218, 222, 171, 65, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3507726580558684, y=-0.9317112624365462, z=0.09277439363927614, w=-0.01629655467216232)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=0.052222222222222225, z=0.09222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.03, z=-0.12)>	COMP<176>
[1740780071.3226066]	Q_Header<(2621443, 23100, 257, 173, 250, 8, 58, 82, 28)>	Q_Data<(0, 0, 72, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 170, 253, 238, 253, 253, 141, 253, 195, 253, 216, 245, 137, 156, 179, 122, 54, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3507726580558684, y=-0.9317112624365462, z=0.09277439363927614, w=-0.01629655467216232)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=0.052222222222222225, z=0.09222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.03, z=-0.12)>	COMP<176>
[1740780071.3331404]	Q_Header<(2621443, 23101, 257, 173, 250, 8, 58, 83, 28)>	Q_Data<(0, 0, 72, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 210, 204, 248, 190, 253, 192, 253, 152, 221, 253, 246, 61, 98, 104, 58, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3507726580558684, y=-0.9317112624365462, z=0.09277439363927614, w=-0.01629655467216232)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=0.052222222222222225, z=0.09222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.03, z=-0.12)>	COMP<176>
[1740780071.3426433]	Q_Header<(2621443, 23102, 257, 173, 250, 8, 58, 84, 27)>	Q_Data<(0, 0, 71, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 120, 229, 191, 253, 253, 223, 231, 253, 227, 222, 253, 234, 86, 134, 41, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3490041401828164, y=-0.932325680533844, z=0.09338515818113134, w=-0.015625229081287335)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.015555555555555555, y=0.052222222222222225, z=0.09111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.02, z=-0.1)>	COMP<176>
[1740780071.3536038]	Q_Header<(2621443, 23103, 257, 173, 250, 8, 58, 85, 30)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 146, 249, 253, 238, 253, 178, 224, 253, 242, 253, 253, 203, 98, 116, 47, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3490041401828164, y=-0.932325680533844, z=0.09338515818113134, w=-0.015625229081287335)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.015555555555555555, y=0.052222222222222225, z=0.09111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.02, z=-0.1)>	COMP<176>
