[1740779291.3372939]	Q_Header<(2621443, 10554, 257, 173, 250, 8, 58, 0, 65)>	Q_Data<(0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 20, 46, 74, 124, 253, 253, 80, 182, 214, 177, 253, 253, 253, 238, 59, 253, 253, 229, 108, 114, 101, 180, 181, 147, 149, 253, 253, 153, 228, 253, 253, 167, 65, 40, 164, 108, 2, 17, 155, 136, 168, 136, 31, 0, 0, 0, 48, 112, 145, 104, 21, 26, 95, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6709131813062126, y=0.7356729052296016, z=-0.05810674568809265, w=-0.07269446860768733)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=0.015555555555555555, z=0.14333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.14, y=0.06, z=-0.03)>	COMP<180>
[1740779292.1779172]	Q_Header<(2621443, 10638, 257, 173, 250, 8, 58, 84, 31)>	Q_Data<(0, 0, 68, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 87, 253, 253, 253, 253, 235, 253, 211, 151, 251, 138, 223, 177, 152, 19, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7109454944768578, y=0.6975786449498633, z=-0.05450500743199124, w=-0.07049639819031342)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=0.034444444444444444, z=0.10666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=0.07, z=-0.06)>	COMP<173>
[1740779292.180508]	Q_Header<(2621443, 10639, 257, 173, 250, 8, 58, 85, 32)>	Q_Data<(0, 0, 68, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 19, 76, 183, 253, 253, 253, 253, 216, 253, 183, 253, 186, 66, 125, 109, 80, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7109454944768578, y=0.6975786449498633, z=-0.05450500743199124, w=-0.07049639819031342)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=0.034444444444444444, z=0.10666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=0.07, z=-0.06)>	COMP<173>
[1740779292.1869698]	Q_Header<(2621443, 10640, 257, 173, 250, 8, 58, 86, 25)>	Q_Data<(0, 0, 64, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 108, 253, 253, 253, 253, 253, 244, 248, 178, 253, 228, 53, 27, 46, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7109454944768578, y=0.6975786449498633, z=-0.05450500743199124, w=-0.07049639819031342)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=0.034444444444444444, z=0.10666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=0.07, z=-0.06)>	COMP<173>
[1740779292.197257]	Q_Header<(2621443, 10641, 257, 173, 250, 8, 58, 87, 30)>	Q_Data<(0, 0, 54, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 145, 253, 253, 240, 253, 253, 249, 176, 141, 167, 99, 41, 0, 41, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7109454944768578, y=0.6975786449498633, z=-0.05450500743199124, w=-0.07049639819031342)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=0.034444444444444444, z=0.10666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=0.07, z=-0.06)>	COMP<173>
[1740779292.2081807]	Q_Header<(2621443, 10642, 257, 173, 250, 8, 58, 88, 24)>	Q_Data<(0, 0, 64, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 168, 227, 253, 157, 253, 253, 253, 211, 69, 51, 82, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7120470283759608, y=0.6964217892825059, z=-0.05444419246625725, w=-0.07086290073242675)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=0.03777777777777778, z=0.1111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=0.0, z=-0.27)>	COMP<167>
[1740779292.2193935]	Q_Header<(2621443, 10643, 257, 173, 250, 8, 58, 89, 30)>	Q_Data<(0, 0, 63, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 169, 253, 253, 211, 253, 165, 253, 253, 164, 116, 0, 72, 39, 0, 37, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7120470283759608, y=0.6964217892825059, z=-0.05444419246625725, w=-0.07086290073242675)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=0.03777777777777778, z=0.1111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=0.0, z=-0.27)>	COMP<167>
[1740779292.2289896]	Q_Header<(2621443, 10644, 257, 173, 250, 8, 58, 90, 24)>	Q_Data<(0, 0, 65, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 134, 236, 253, 253, 253, 253, 253, 253, 167, 142, 43, 100, 59, 37, 25, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7120470283759608, y=0.6964217892825059, z=-0.05444419246625725, w=-0.07086290073242675)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=0.03777777777777778, z=0.1111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=0.0, z=-0.27)>	COMP<167>
[1740779292.2397072]	Q_Header<(2621443, 10645, 257, 173, 250, 8, 58, 91, 24)>	Q_Data<(0, 0, 60, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 144, 194, 253, 253, 253, 253, 253, 253, 240, 197, 113, 62, 79, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7120470283759608, y=0.6964217892825059, z=-0.05444419246625725, w=-0.07086290073242675)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=0.03777777777777778, z=0.1111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=0.0, z=-0.27)>	COMP<167>
[1740779292.2477524]	Q_Header<(2621443, 10646, 257, 173, 250, 8, 58, 92, 22)>	Q_Data<(0, 0, 56, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 98, 205, 253, 253, 253, 253, 253, 253, 253, 253, 155, 105, 161, 85, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7136294245892751, y=0.6947693927557064, z=-0.05419970313336267, w=-0.07135073531858216)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=0.03666666666666667, z=0.11555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=0.07, z=-0.25)>	COMP<167>
[1740779292.2570038]	Q_Header<(2621443, 10647, 257, 173, 250, 8, 58, 93, 28)>	Q_Data<(0, 0, 52, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 111, 211, 242, 194, 218, 253, 253, 253, 253, 253, 253, 144, 154, 62, 70, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7136294245892751, y=0.6947693927557064, z=-0.05419970313336267, w=-0.07135073531858216)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=0.03666666666666667, z=0.11555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=0.07, z=-0.25)>	COMP<167>
[1740779292.2802722]	Q_Header<(2621443, 10648, 257, 173, 250, 8, 58, 94, 27)>	Q_Data<(0, 0, 51, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 139, 183, 191, 124, 142, 253, 253, 253, 253, 253, 253, 253, 253, 172, 71, 77, 50, 0, 39, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.714841831315874, y=0.6934795839660998, z=-0.05401596829871486, w=-0.0718992210800973)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01888888888888889, y=0.04888888888888889, z=0.11777777777777777)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=0.1, z=-0.05)>	COMP<165>
[1740779292.2843528]	Q_Header<(2621443, 10649, 257, 173, 250, 8, 58, 95, 31)>	Q_Data<(0, 0, 62, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 162, 175, 126, 156, 164, 253, 253, 253, 253, 242, 233, 253, 253, 253, 76, 82, 103, 25, 45, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.714841831315874, y=0.6934795839660998, z=-0.05401596829871486, w=-0.0718992210800973)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01888888888888889, y=0.04888888888888889, z=0.11777777777777777)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=0.1, z=-0.05)>	COMP<165>
[1740779292.2937427]	Q_Header<(2621443, 10650, 257, 173, 250, 8, 58, 96, 29)>	Q_Data<(0, 0, 70, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 137, 161, 45, 115, 197, 253, 253, 253, 253, 253, 253, 205, 253, 235, 160, 90, 78, 60, 64, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.714841831315874, y=0.6934795839660998, z=-0.05401596829871486, w=-0.0718992210800973)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01888888888888889, y=0.04888888888888889, z=0.11777777777777777)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=0.1, z=-0.05)>	COMP<165>
[1740779292.3168397]	Q_Header<(2621443, 10651, 257, 173, 250, 8, 58, 97, 30)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 84, 107, 28, 76, 201, 253, 253, 253, 253, 253, 253, 253, 253, 179, 229, 220, 171, 158, 218, 157, 0, 46, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7160556997268773, y=0.6921912453633239, z=-0.05389338415094039, w=-0.07232577601230392)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.022222222222222223, y=0.044444444444444446, z=0.12111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=0.02, z=-0.09)>	COMP<169>
[1740779292.3211496]	Q_Header<(2621443, 10652, 257, 173, 250, 8, 58, 98, 36)>	Q_Data<(0, 0, 66, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 40, 51, 0, 61, 164, 180, 253, 253, 253, 253, 253, 253, 253, 193, 253, 253, 253, 179, 253, 253, 54, 49, 79, 24, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7160556997268773, y=0.6921912453633239, z=-0.05389338415094039, w=-0.07232577601230392)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.022222222222222223, y=0.044444444444444446, z=0.12111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=0.02, z=-0.09)>	COMP<169>
[1740779292.3224688]	Q_Header<(2621443, 10653, 257, 173, 250, 8, 58, 99, 36)>	Q_Data<(0, 0, 33, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 93, 105, 245, 253, 253, 253, 253, 253, 253, 206, 253, 253, 253, 102, 253, 253, 128, 63, 62, 79, 57, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7160556997268773, y=0.6921912453633239, z=-0.05389338415094039, w=-0.07232577601230392)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.022222222222222223, y=0.044444444444444446, z=0.12111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=0.02, z=-0.09)>	COMP<169>
[1740779292.3280766]	Q_Header<(2621443, 10654, 257, 173, 250, 8, 58, 100, 34)>	Q_Data<(0, 0, 50, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 54, 135, 217, 253, 253, 253, 253, 253, 247, 117, 253, 253, 253, 162, 253, 253, 134, 21, 38, 39, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7160556997268773, y=0.6921912453633239, z=-0.05389338415094039, w=-0.07232577601230392)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.022222222222222223, y=0.044444444444444446, z=0.12111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=0.02, z=-0.09)>	COMP<169>
