[1740779418.2678108]	Q_Header<(2621443, 23304, 257, 173, 250, 8, 58, 0, 45)>	Q_Data<(0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 33, 32, 12, 23, 0, 0, 0, 0, 0, 0, 18, 223, 253, 253, 253, 253, 253, 253, 133, 253, 253, 204, 156, 145, 102, 0, 10, 44, 40, 62, 95, 55, 103, 192, 253, 97, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9750377271292966, y=-0.19592307380814036, z=0.037292522771580607, w=-0.09759532555115777)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=0.006666666666666667, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.11, z=-0.02)>	COMP<305>
[1740779419.0478508]	Q_Header<(2621443, 23382, 257, 173, 250, 8, 58, 78, 32)>	Q_Data<(0, 0, 66, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 188, 253, 253, 253, 215, 155, 138, 73, 47, 0, 7, 0, 14, 0, 57, 184, 252, 243, 175, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9748452174967475, y=-0.2012311972255683, z=0.026672136241302196, w=-0.0920402321553403)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=-0.0011111111111111111, z=0.06666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=0.23, z=0.07)>	COMP<316>
[1740779419.0602071]	Q_Header<(2621443, 23383, 257, 173, 250, 8, 58, 79, 32)>	Q_Data<(0, 0, 66, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 192, 253, 253, 253, 78, 247, 160, 34, 0, 28, 31, 0, 0, 0, 53, 161, 206, 179, 143, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9748452174967475, y=-0.2012311972255683, z=0.026672136241302196, w=-0.0920402321553403)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=-0.0011111111111111111, z=0.06666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=0.23, z=0.07)>	COMP<316>
[1740779419.0686436]	Q_Header<(2621443, 23384, 257, 173, 250, 8, 58, 80, 32)>	Q_Data<(0, 0, 64, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 180, 253, 253, 253, 210, 253, 169, 116, 77, 35, 49, 0, 0, 0, 18, 96, 111, 179, 135, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9748452174967475, y=-0.2012311972255683, z=0.026672136241302196, w=-0.0920402321553403)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=-0.0011111111111111111, z=0.06666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=0.23, z=0.07)>	COMP<316>
[1740779419.0778732]	Q_Header<(2621443, 23385, 257, 173, 250, 8, 58, 81, 34)>	Q_Data<(0, 0, 65, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 206, 253, 253, 253, 220, 253, 120, 189, 175, 103, 73, 72, 0, 0, 9, 55, 55, 112, 62, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9746613347729134, y=-0.20220758983672504, z=0.02642797657690973, w=-0.09191808943377842)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=0.005555555555555556, z=0.06888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=0.09, z=-0.11)>	COMP<316>
[1740779419.0877626]	Q_Header<(2621443, 23386, 257, 173, 250, 8, 58, 82, 30)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 174, 253, 253, 253, 176, 167, 136, 213, 240, 167, 116, 122, 32, 23, 0, 28, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9746613347729134, y=-0.20220758983672504, z=0.02642797657690973, w=-0.09191808943377842)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=0.005555555555555556, z=0.06888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=0.09, z=-0.11)>	COMP<316>
[1740779419.0977662]	Q_Header<(2621443, 23387, 257, 173, 250, 8, 58, 83, 33)>	Q_Data<(0, 0, 69, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 136, 253, 253, 253, 222, 250, 243, 201, 230, 191, 176, 155, 43, 37, 0, 0, 0, 3, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9746613347729134, y=-0.20220758983672504, z=0.02642797657690973, w=-0.09191808943377842)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=0.005555555555555556, z=0.06888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=0.09, z=-0.11)>	COMP<316>
[1740779419.1078355]	Q_Header<(2621443, 23388, 257, 173, 250, 8, 58, 84, 29)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 135, 253, 250, 253, 253, 253, 201, 225, 190, 189, 139, 33, 5, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9744460410408893, y=-0.20331223067379908, z=0.0263066861063967, w=-0.09179873759633558)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.012222222222222223, z=0.07666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=0.15, z=-0.07)>	COMP<309>
[1740779419.1177754]	Q_Header<(2621443, 23389, 257, 173, 250, 8, 58, 85, 24)>	Q_Data<(0, 0, 63, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 227, 253, 253, 253, 253, 253, 252, 154, 189, 123, 82, 58, 36, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9744460410408893, y=-0.20331223067379908, z=0.0263066861063967, w=-0.09179873759633558)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.012222222222222223, z=0.07666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=0.15, z=-0.07)>	COMP<309>
[1740779419.127799]	Q_Header<(2621443, 23390, 257, 173, 250, 8, 58, 86, 25)>	Q_Data<(0, 0, 63, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 239, 253, 253, 253, 253, 253, 253, 253, 189, 111, 109, 54, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9744460410408893, y=-0.20331223067379908, z=0.0263066861063967, w=-0.09179873759633558)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.012222222222222223, z=0.07666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=0.15, z=-0.07)>	COMP<309>
[1740779419.137975]	Q_Header<(2621443, 23391, 257, 173, 250, 8, 58, 87, 25)>	Q_Data<(0, 0, 59, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 186, 253, 253, 253, 253, 253, 253, 253, 219, 182, 239, 190, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9744460410408893, y=-0.20331223067379908, z=0.0263066861063967, w=-0.09179873759633558)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.012222222222222223, z=0.07666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=0.15, z=-0.07)>	COMP<309>
[1740779419.147846]	Q_Header<(2621443, 23392, 257, 173, 250, 8, 58, 88, 23)>	Q_Data<(0, 0, 60, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 145, 253, 253, 251, 253, 253, 253, 253, 253, 253, 253, 253, 174, 50, 14, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9741575190209958, y=-0.20482880983863555, z=0.0263054877951287, w=-0.0914893879463989)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.02, z=0.08)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=0.2, z=-0.07)>	COMP<308>
[1740779419.1586332]	Q_Header<(2621443, 23393, 257, 173, 250, 8, 58, 89, 26)>	Q_Data<(0, 0, 59, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 106, 232, 227, 237, 253, 253, 253, 147, 253, 253, 253, 253, 253, 98, 50, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9741575190209958, y=-0.20482880983863555, z=0.0263054877951287, w=-0.0914893879463989)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.02, z=0.08)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=0.2, z=-0.07)>	COMP<308>
[1740779419.168172]	Q_Header<(2621443, 23394, 257, 173, 250, 8, 58, 90, 27)>	Q_Data<(0, 0, 63, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 116, 65, 198, 253, 253, 253, 253, 253, 253, 253, 253, 253, 102, 76, 35, 30, 19, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9741575190209958, y=-0.20482880983863555, z=0.0263054877951287, w=-0.0914893879463989)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.02, z=0.08)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=0.2, z=-0.07)>	COMP<308>
[1740779419.1778464]	Q_Header<(2621443, 23395, 257, 173, 250, 8, 58, 91, 29)>	Q_Data<(0, 0, 63, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 62, 86, 142, 253, 239, 250, 253, 253, 253, 253, 253, 253, 91, 79, 0, 21, 26, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9739076163984737, y=-0.2060611752921313, z=0.02655112892537829, w=-0.09131146867210557)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=0.03, z=0.08555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=0.12, z=-0.08)>	COMP<308>
[1740779419.1877449]	Q_Header<(2621443, 23396, 257, 173, 250, 8, 58, 92, 28)>	Q_Data<(0, 0, 57, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 45, 39, 74, 208, 235, 253, 253, 253, 253, 253, 248, 253, 81, 35, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9739076163984737, y=-0.2060611752921313, z=0.02655112892537829, w=-0.09131146867210557)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=0.03, z=0.08555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=0.12, z=-0.08)>	COMP<308>
[1740779419.1978683]	Q_Header<(2621443, 23397, 257, 173, 250, 8, 58, 93, 25)>	Q_Data<(0, 0, 56, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 14, 38, 22, 52, 133, 253, 253, 253, 253, 253, 253, 179, 192, 12, 17, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9739076163984737, y=-0.2060611752921313, z=0.02655112892537829, w=-0.09131146867210557)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=0.03, z=0.08555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=0.12, z=-0.08)>	COMP<308>
[1740779419.2078743]	Q_Header<(2621443, 23398, 257, 173, 250, 8, 58, 94, 30)>	Q_Data<(0, 0, 66, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 25, 23, 24, 100, 251, 253, 189, 162, 253, 193, 99, 128, 0, 43, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9736322376107271, y=-0.2073363033578009, z=0.026733382652551308, w=-0.09130853983611133)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=0.03222222222222222, z=0.08555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=0.15, z=-0.08)>	COMP<311>
