[1740780430.4651735]	Q_Header<(2621443, 59018, 257, 173, 250, 8, 58, 0, 25)>	Q_Data<(0, 0, 0, 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 56, 32, 17, 22, 27, 39, 91, 84, 0, 19, 21, 7, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.45984626167397125, y=-0.8834980936727812, z=0.08551162896273343, w=-0.02569621398523253)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.015555555555555555, y=-0.04111111111111111, z=-0.052222222222222225)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.03, z=0.09)>	COMP<187>
[1740780431.2452295]	Q_Header<(2621443, 59096, 257, 173, 250, 8, 58, 78, 24)>	Q_Data<(0, 0, 71, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 165, 227, 253, 253, 253, 253, 176, 253, 172, 200, 124, 5, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.47943986925316423, y=-0.873184821073936, z=0.08331450305927042, w=-0.02728321089193691)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03666666666666667, y=-0.023333333333333334, z=-0.07555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.21, z=0.03)>	COMP<194>
[1740780431.2552085]	Q_Header<(2621443, 59097, 257, 173, 250, 8, 58, 79, 27)>	Q_Data<(0, 0, 70, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 22, 48, 129, 166, 253, 253, 253, 253, 253, 208, 253, 213, 172, 117, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.47943986925316423, y=-0.873184821073936, z=0.08331450305927042, w=-0.02728321089193691)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03666666666666667, y=-0.023333333333333334, z=-0.07555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.21, z=0.03)>	COMP<194>
[1740780431.2651598]	Q_Header<(2621443, 59098, 257, 173, 250, 8, 58, 80, 25)>	Q_Data<(0, 0, 71, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 48, 94, 216, 253, 253, 253, 253, 253, 253, 253, 253, 253, 107, 117, 24, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.47943986925316423, y=-0.873184821073936, z=0.08331450305927042, w=-0.02728321089193691)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03666666666666667, y=-0.023333333333333334, z=-0.07555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.21, z=0.03)>	COMP<194>
[1740780431.2752762]	Q_Header<(2621443, 59099, 257, 173, 250, 8, 58, 81, 28)>	Q_Data<(0, 0, 71, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 34, 83, 76, 253, 253, 253, 253, 253, 174, 253, 253, 253, 253, 24, 108, 11, 48, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4804121657855477, y=-0.8725666779405653, z=0.08398515310899678, w=-0.027893324833438607)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.051111111111111114, y=-0.02, z=-0.07666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.18, z=0.11)>	COMP<186>
[1740780431.2851694]	Q_Header<(2621443, 59100, 257, 173, 250, 8, 58, 82, 28)>	Q_Data<(0, 0, 72, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 12, 38, 113, 184, 253, 253, 253, 253, 253, 253, 192, 225, 253, 253, 97, 102, 27, 37, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4804121657855477, y=-0.8725666779405653, z=0.08398515310899678, w=-0.027893324833438607)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.051111111111111114, y=-0.02, z=-0.07666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.18, z=0.11)>	COMP<186>
[1740780431.2951674]	Q_Header<(2621443, 59101, 257, 173, 250, 8, 58, 83, 23)>	Q_Data<(0, 0, 73, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 32, 108, 253, 253, 253, 253, 253, 253, 253, 253, 155, 253, 237, 117, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4804121657855477, y=-0.8725666779405653, z=0.08398515310899678, w=-0.027893324833438607)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.051111111111111114, y=-0.02, z=-0.07666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.18, z=0.11)>	COMP<186>
[1740780431.3052351]	Q_Header<(2621443, 59102, 257, 173, 250, 8, 58, 84, 26)>	Q_Data<(0, 0, 71, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 29, 114, 253, 253, 253, 253, 253, 251, 253, 253, 173, 197, 155, 109, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4804121657855477, y=-0.8725666779405653, z=0.08398515310899678, w=-0.027893324833438607)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.051111111111111114, y=-0.02, z=-0.07666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.18, z=0.11)>	COMP<186>
[1740780431.3152926]	Q_Header<(2621443, 59103, 257, 173, 250, 8, 58, 85, 25)>	Q_Data<(0, 0, 69, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 24, 37, 54, 253, 253, 253, 253, 253, 253, 196, 201, 111, 136, 98, 76, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.48182055377186106, y=-0.8716594031436469, z=0.08508460247757466, w=-0.028626024793387744)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.05444444444444444, y=-0.016666666666666666, z=-0.08444444444444445)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.13, z=0.17)>	COMP<186>
[1740780431.3251731]	Q_Header<(2621443, 59104, 257, 173, 250, 8, 58, 86, 24)>	Q_Data<(0, 0, 63, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 46, 222, 253, 253, 253, 253, 253, 217, 97, 100, 65, 79, 46, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.48182055377186106, y=-0.8716594031436469, z=0.08508460247757466, w=-0.028626024793387744)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.05444444444444444, y=-0.016666666666666666, z=-0.08444444444444445)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.13, z=0.17)>	COMP<186>
[1740780431.3353477]	Q_Header<(2621443, 59105, 257, 173, 250, 8, 58, 87, 28)>	Q_Data<(0, 0, 39, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 96, 253, 253, 191, 253, 253, 206, 116, 95, 35, 56, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.48182055377186106, y=-0.8716594031436469, z=0.08508460247757466, w=-0.028626024793387744)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.05444444444444444, y=-0.016666666666666666, z=-0.08444444444444445)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.13, z=0.17)>	COMP<186>
[1740780431.3452003]	Q_Header<(2621443, 59106, 257, 173, 250, 8, 58, 88, 21)>	Q_Data<(0, 0, 62, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 133, 253, 253, 253, 253, 253, 173, 135, 79, 57, 82, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4830246385227837, y=-0.8708969632400304, z=0.08587511579499074, w=-0.029174346375270485)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.056666666666666664, y=-0.021111111111111112, z=-0.09777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.11, z=0.14)>	COMP<186>
[1740780431.3551726]	Q_Header<(2621443, 59107, 257, 173, 250, 8, 58, 89, 23)>	Q_Data<(0, 0, 68, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 14, 149, 253, 253, 253, 253, 253, 133, 167, 64, 46, 79, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4830246385227837, y=-0.8708969632400304, z=0.08587511579499074, w=-0.029174346375270485)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.056666666666666664, y=-0.021111111111111112, z=-0.09777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.11, z=0.14)>	COMP<186>
[1740780431.3651261]	Q_Header<(2621443, 59108, 257, 173, 250, 8, 58, 90, 23)>	Q_Data<(0, 0, 67, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 29, 138, 253, 253, 253, 253, 253, 241, 253, 86, 47, 68, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4830246385227837, y=-0.8708969632400304, z=0.08587511579499074, w=-0.029174346375270485)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.056666666666666664, y=-0.021111111111111112, z=-0.09777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.11, z=0.14)>	COMP<186>
[1740780431.3753195]	Q_Header<(2621443, 59109, 257, 173, 250, 8, 58, 91, 29)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 35, 14, 141, 253, 253, 253, 253, 253, 253, 253, 97, 63, 62, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4843789571799046, y=-0.8700632604082081, z=0.08654855862917146, w=-0.02960229261999165)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.043333333333333335, y=-0.024444444444444446, z=-0.11444444444444445)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.06, z=0.26)>	COMP<188>
[1740780431.3851883]	Q_Header<(2621443, 59110, 257, 173, 250, 8, 58, 92, 26)>	Q_Data<(0, 0, 64, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 51, 177, 228, 253, 253, 253, 253, 253, 253, 83, 49, 61, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4843789571799046, y=-0.8700632604082081, z=0.08654855862917146, w=-0.02960229261999165)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.043333333333333335, y=-0.024444444444444446, z=-0.11444444444444445)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.06, z=0.26)>	COMP<188>
[1740780431.395191]	Q_Header<(2621443, 59111, 257, 173, 250, 8, 58, 93, 28)>	Q_Data<(0, 0, 49, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 35, 84, 247, 253, 253, 253, 253, 253, 253, 253, 28, 65, 45, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 43, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4843789571799046, y=-0.8700632604082081, z=0.08654855862917146, w=-0.02960229261999165)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.043333333333333335, y=-0.024444444444444446, z=-0.11444444444444445)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.06, z=0.26)>	COMP<188>
[1740780431.4052536]	Q_Header<(2621443, 59112, 257, 173, 250, 8, 58, 94, 35)>	Q_Data<(0, 0, 44, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 29, 106, 253, 253, 253, 253, 253, 193, 198, 193, 102, 95, 23, 44, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 19, 0, 58, 78, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4843789571799046, y=-0.8700632604082081, z=0.08654855862917146, w=-0.02960229261999165)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.043333333333333335, y=-0.024444444444444446, z=-0.11444444444444445)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.06, z=0.26)>	COMP<188>
