[1740779433.237918]	Q_Header<(2621443, 24804, 257, 173, 250, 8, 58, 0, 37)>	Q_Data<(0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 17, 0, 0, 23, 0, 32, 50, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 112, 224, 231, 102, 221, 253, 222, 140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7570745926173479, y=-0.6444655452633486, z=0.08788998817873113, w=-0.061461957011098786)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.022222222222222223, z=-0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=0.1, z=-0.01)>	COMP<352>
[1740779433.997924]	Q_Header<(2621443, 24880, 257, 173, 250, 8, 58, 76, 40)>	Q_Data<(0, 0, 66, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 102, 180, 251, 180, 153, 246, 168, 222, 167, 253, 253, 253, 253, 143, 249, 253, 74, 109, 41, 12, 50, 0, 64, 29, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7697641439999703, y=-0.6296294726850376, z=0.08215212003044403, w=-0.06542873155470728)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.012222222222222223, z=-0.05333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.02, z=-0.14)>	COMP<355>
[1740779434.0098994]	Q_Header<(2621443, 24881, 257, 173, 250, 8, 58, 77, 38)>	Q_Data<(0, 0, 68, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 105, 94, 191, 86, 124, 253, 253, 253, 192, 253, 253, 253, 253, 153, 232, 250, 44, 114, 50, 38, 58, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7702594624178717, y=-0.6290248827003634, z=0.08209183652551802, w=-0.06549036475232775)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=-0.012222222222222223, z=-0.05333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.08, z=-0.04)>	COMP<351>
[1740779434.0178716]	Q_Header<(2621443, 24882, 257, 173, 250, 8, 58, 78, 31)>	Q_Data<(0, 0, 65, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 90, 113, 152, 88, 141, 253, 253, 253, 253, 253, 253, 253, 253, 172, 218, 174, 82, 107, 60, 34, 36, 45, 51, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7702594624178717, y=-0.6290248827003634, z=0.08209183652551802, w=-0.06549036475232775)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=-0.012222222222222223, z=-0.05333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.08, z=-0.04)>	COMP<351>
[1740779434.0279171]	Q_Header<(2621443, 24883, 257, 173, 250, 8, 58, 79, 43)>	Q_Data<(0, 0, 65, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 19, 39, 57, 85, 65, 133, 253, 253, 253, 253, 253, 253, 253, 253, 253, 249, 128, 73, 49, 0, 62, 122, 0, 157, 150, 72, 59, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 110, 205, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7702594624178717, y=-0.6290248827003634, z=0.08209183652551802, w=-0.06549036475232775)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=-0.012222222222222223, z=-0.05333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.08, z=-0.04)>	COMP<351>
[1740779434.0388024]	Q_Header<(2621443, 24884, 257, 173, 250, 8, 58, 80, 43)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 44, 36, 29, 20, 104, 253, 253, 253, 253, 253, 253, 253, 253, 253, 234, 148, 161, 81, 85, 81, 163, 43, 245, 226, 144, 165, 123, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 253, 253, 253, 111, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7702594624178717, y=-0.6290248827003634, z=0.08209183652551802, w=-0.06549036475232775)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=-0.012222222222222223, z=-0.05333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.08, z=-0.04)>	COMP<351>
[1740779434.0480556]	Q_Header<(2621443, 24885, 257, 173, 250, 8, 58, 81, 55)>	Q_Data<(0, 0, 66, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 7, 0, 0, 0, 23, 20, 45, 44, 9, 73, 200, 253, 253, 253, 242, 253, 230, 253, 253, 193, 253, 253, 120, 193, 108, 218, 51, 253, 253, 204, 224, 179, 51, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 102, 253, 253, 253, 213, 183, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7708086494781397, y=-0.6283533966566988, z=0.08203078825707655, w=-0.06555138883043171)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=-0.013333333333333334, z=-0.056666666666666664)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=0.05, z=-0.04)>	COMP<353>
[1740779434.057993]	Q_Header<(2621443, 24886, 257, 173, 250, 8, 58, 82, 52)>	Q_Data<(0, 0, 68, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 39, 14, 18, 0, 31, 95, 203, 253, 253, 247, 253, 216, 253, 243, 225, 253, 179, 248, 253, 184, 253, 219, 253, 253, 204, 245, 161, 38, 46, 14, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 136, 253, 253, 253, 253, 173, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7708086494781397, y=-0.6283533966566988, z=0.08203078825707655, w=-0.06555138883043171)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=-0.013333333333333334, z=-0.056666666666666664)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=0.05, z=-0.04)>	COMP<353>
[1740779434.0680623]	Q_Header<(2621443, 24887, 257, 173, 250, 8, 58, 83, 53)>	Q_Data<(0, 0, 69, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 29, 35, 27, 0, 0, 14, 57, 88, 209, 253, 253, 253, 253, 253, 253, 253, 246, 253, 253, 220, 253, 253, 253, 248, 181, 184, 218, 132, 90, 78, 96, 98, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 119, 253, 253, 253, 253, 95, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7708086494781397, y=-0.6283533966566988, z=0.08203078825707655, w=-0.06555138883043171)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=-0.013333333333333334, z=-0.056666666666666664)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=0.05, z=-0.04)>	COMP<353>
[1740779434.078071]	Q_Header<(2621443, 24888, 257, 173, 250, 8, 58, 84, 52)>	Q_Data<(0, 0, 68, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 10, 61, 103, 160, 210, 160, 253, 205, 253, 253, 253, 253, 253, 253, 253, 105, 253, 241, 132, 80, 94, 86, 56, 56, 145, 124, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 232, 253, 253, 212, 77, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7714984148891624, y=-0.6275138610344524, z=0.0819717065819735, w=-0.06555295075877851)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=-0.014444444444444444, z=-0.056666666666666664)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=0.04, z=0.04)>	COMP<353>
[1740779434.0880144]	Q_Header<(2621443, 24889, 257, 173, 250, 8, 58, 85, 56)>	Q_Data<(0, 0, 65, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 0, 0, 0, 12, 0, 0, 4, 14, 18, 0, 63, 90, 124, 147, 156, 212, 81, 253, 253, 253, 253, 253, 253, 253, 215, 253, 253, 238, 167, 196, 174, 129, 125, 225, 214, 36, 61, 0, 116, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 104, 153, 44, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7714984148891624, y=-0.6275138610344524, z=0.0819717065819735, w=-0.06555295075877851)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=-0.014444444444444444, z=-0.056666666666666664)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=0.04, z=0.04)>	COMP<353>
[1740779434.0979776]	Q_Header<(2621443, 24890, 257, 173, 250, 8, 58, 86, 53)>	Q_Data<(0, 0, 62, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 16, 0, 11, 0, 22, 24, 33, 32, 64, 84, 97, 135, 146, 125, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 204, 253, 253, 253, 227, 238, 183, 178, 121, 116, 193, 162, 0, 65, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 132, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7714984148891624, y=-0.6275138610344524, z=0.0819717065819735, w=-0.06555295075877851)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=-0.014444444444444444, z=-0.056666666666666664)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=0.04, z=0.04)>	COMP<353>
[1740779434.108463]	Q_Header<(2621443, 24891, 257, 173, 250, 8, 58, 87, 56)>	Q_Data<(0, 0, 60, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 14, 15, 0, 0, 0, 17, 9, 0, 42, 51, 94, 90, 132, 233, 253, 253, 236, 253, 253, 253, 253, 253, 253, 201, 244, 253, 253, 253, 253, 253, 253, 253, 111, 139, 230, 210, 42, 30, 46, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 67, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7720462974404844, y=-0.6268412898026543, z=0.08191051712903233, w=-0.06561386431722038)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=-0.012222222222222223, z=-0.05555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.16, y=0.01, z=0.0)>	COMP<357>
[1740779434.1185164]	Q_Header<(2621443, 24892, 257, 173, 250, 8, 58, 88, 54)>	Q_Data<(0, 0, 62, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 6, 0, 28, 0, 14, 50, 74, 91, 139, 154, 176, 209, 240, 253, 253, 223, 253, 253, 141, 242, 253, 253, 253, 253, 253, 253, 253, 216, 91, 175, 144, 56, 30, 0, 0, 0, 0, 10, 47, 8, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7720462974404844, y=-0.6268412898026543, z=0.08191051712903233, w=-0.06561386431722038)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=-0.012222222222222223, z=-0.05555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.16, y=0.01, z=0.0)>	COMP<357>
[1740779434.1279793]	Q_Header<(2621443, 24893, 257, 173, 250, 8, 58, 89, 46)>	Q_Data<(0, 0, 60, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 37, 60, 74, 95, 123, 163, 147, 164, 161, 148, 218, 213, 155, 206, 201, 253, 253, 253, 253, 253, 253, 253, 150, 183, 170, 85, 118, 90, 0, 0, 0, 28, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7720462974404844, y=-0.6268412898026543, z=0.08191051712903233, w=-0.06561386431722038)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=-0.012222222222222223, z=-0.05555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.16, y=0.01, z=0.0)>	COMP<357>
[1740779434.1381369]	Q_Header<(2621443, 24894, 257, 173, 250, 8, 58, 90, 47)>	Q_Data<(0, 0, 64, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 33, 17, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 59, 80, 102, 100, 76, 102, 141, 151, 115, 107, 139, 204, 253, 253, 253, 253, 253, 190, 253, 247, 180, 186, 253, 235, 156, 0, 45, 77, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7720462974404844, y=-0.6268412898026543, z=0.08191051712903233, w=-0.06561386431722038)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=-0.012222222222222223, z=-0.05555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.16, y=0.01, z=0.0)>	COMP<357>
[1740779434.1480517]	Q_Header<(2621443, 24895, 257, 173, 250, 8, 58, 91, 49)>	Q_Data<(0, 0, 63, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 15, 0, 0, 0, 0, 0, 19, 0, 16, 15, 0, 0, 0, 7, 34, 57, 53, 52, 74, 102, 77, 56, 79, 158, 239, 253, 253, 253, 253, 253, 253, 249, 194, 213, 253, 253, 210, 166, 87, 121, 90, 167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7725679212752659, y=-0.6262084746629979, z=0.08178551228542078, w=-0.06567254568590504)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=-0.013333333333333334, z=-0.057777777777777775)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.06, z=-0.07)>	COMP<348>
[1740779434.1579938]	Q_Header<(2621443, 24896, 257, 173, 250, 8, 58, 92, 49)>	Q_Data<(0, 0, 54, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 15, 9, 0, 0, 19, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 36, 43, 0, 32, 0, 29, 0, 55, 103, 152, 194, 253, 253, 253, 253, 253, 144, 253, 253, 253, 253, 253, 233, 116, 76, 244, 253, 53, 75, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7725679212752659, y=-0.6262084746629979, z=0.08178551228542078, w=-0.06567254568590504)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=-0.013333333333333334, z=-0.057777777777777775)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.06, z=-0.07)>	COMP<348>
